country,ISO_A3,spei,date
Cuba,CUB,0.0536824,2019-04-16
Cyprus,CYP,0.82427853,2019-04-16
Czechia,CZE,-1.8572505,2019-04-16
Democratic Republic of the Congo,COD,-0.14715447,2019-04-16
Denmark,DNK,-0.33583838,2019-04-16
Djibouti,DJI,-0.1807503,2019-04-16
Dominican Republic,DOM,-0.36661,2019-04-16
East Timor,TLS,-1.9887096,2019-04-16
Ecuador,ECU,0.21522468,2019-04-16
Egypt,EGY,0.12763377,2019-04-16
El Salvador,SLV,-0.6888695,2019-04-16
Equatorial Guinea,GNQ,0.42445076,2019-04-16
Eritrea,ERI,-0.7627932,2019-04-16
Estonia,EST,-1.0085584,2019-04-16
Ethiopia,ETH,0.036303457,2019-04-16
Falkland Islands,FLK,0.43515304,2019-04-16
Faroe Islands,FRO,-0.102332,2019-04-16
Fiji,FJI,-0.03152899,2019-04-16
Finland,FIN,0.3824153,2019-04-16
France,FRA,-1.2849857,2019-04-16
French Polynesia,PYF,0.053491082,2019-04-16
French Southern and Antarctic Lands,ATF,1.5130484,2019-04-16
Gabon,GAB,0.21857564,2019-04-16
Gambia,GMB,-0.0046028197,2019-04-16
Georgia,GEO,0.2265504,2019-04-16
Germany,DEU,-1.3457615,2019-04-16
Ghana,GHA,-0.01939842,2019-04-16
Greece,GRC,-0.67198735,2019-04-16
Greenland,GRL,0.119246714,2019-04-16
Guatemala,GTM,-1.0084139,2019-04-16
Guinea,GIN,0.40669027,2019-04-16
Guinea-Bissau,GNB,-0.18253794,2019-04-16
Guyana,GUY,-1.5128418,2019-04-16
Haiti,HTI,-1.1967894,2019-04-16
Honduras,HND,-0.49519002,2019-04-16
Hungary,HUN,-1.8404639,2019-04-16
Iceland,ISL,0.5201673,2019-04-16
India,IND,-0.24271579,2019-04-16
Indonesia,IDN,-0.3864542,2019-04-16
Iran,IRN,1.277201,2019-04-16
Iraq,IRQ,0.8592354,2019-04-16
Ireland,IRL,1.0144067,2019-04-16
Israel,ISR,1.0140634,2019-04-16
Italy,ITA,-1.2212169,2019-04-16
Ivory Coast,CIV,-0.025284842,2019-04-16
Jamaica,JAM,0.4131349,2019-04-16
Japan,JPN,-1.2110718,2019-04-16
Jordan,JOR,1.0642065,2019-04-16
Kazakhstan,KAZ,-0.42945752,2019-04-16
Kenya,KEN,0.55996144,2019-04-16
Kosovo,XKX,-1.639514,2019-04-16
Kuwait,KWT,0.10588521,2019-04-16
Kyrgyzstan,KGZ,0.6826799,2019-04-16
Laos,LAO,-1.0256128,2019-04-16
Latvia,LVA,-1.6959068,2019-04-16
Lebanon,LBN,1.1517702,2019-04-16
Lesotho,LSO,0.83126956,2019-04-16
Liberia,LBR,-0.04113333,2019-04-16
Libya,LBY,0.38496068,2019-04-16
Lithuania,LTU,-2.0452268,2019-04-16
Luxembourg,LUX,-0.5583329,2019-04-16
Madagascar,MDG,0.33826625,2019-04-16
Malawi,MWI,1.324824,2019-04-16
Malaysia,MYS,-1.3769717,2019-04-16
Mali,MLI,0.17655404,2019-04-16
Mauritania,MRT,-0.113098584,2019-04-16
Mauritius,MUS,-1.784072,2019-04-16
Mexico,MEX,-0.5538309,2019-04-16
Moldova,MDA,-1.599718,2019-04-16
Mongolia,MNG,-1.6666334,2019-04-16
Montenegro,MNE,-1.4832503,2019-04-16
Morocco,MAR,-1.1882982,2019-04-16
Mozambique,MOZ,0.61086756,2019-04-16
Myanmar,MMR,-0.8862015,2019-04-16
Namibia,NAM,-0.12586293,2019-04-16
Nepal,NPL,0.92106897,2019-04-16
Netherlands,NLD,-0.50858897,2019-04-16
New Caledonia,NCL,0.3877841,2019-04-16
New Zealand,NZL,0.72270685,2019-04-16
Nicaragua,NIC,-0.84660345,2019-04-16
Niger,NER,-0.023008352,2019-04-16
Nigeria,NGA,-0.5347143,2019-04-16
North Korea,PRK,-1.6710972,2019-04-16
North Macedonia,MKD,-1.56419,2019-04-16
Norway,NOR,0.33670995,2019-04-16
Oman,OMN,-0.5906896,2019-04-16
Pakistan,PAK,1.2421991,2019-04-16
Palestine,PSE,0.9864387,2019-04-16
Panama,PAN,-0.4588743,2019-04-16
Papua New Guinea,PNG,0.15693828,2019-04-16
Paraguay,PRY,1.3169261,2019-04-16
Peru,PER,0.017697928,2019-04-16
Philippines,PHL,-0.8868007,2019-04-16
Poland,POL,-1.9434049,2019-04-16
Portugal,PRT,-1.4207039,2019-04-16
Puerto Rico,PRI,-0.39084005,2019-04-16
Qatar,QAT,1.8541485,2019-04-16
Republic of Serbia,SRB,-1.5906447,2019-04-16
Republic of the Congo,COG,-0.21439411,2019-04-16
Romania,ROU,-1.4494097,2019-04-16
Russia,RUS,-0.1459789,2019-04-16
Rwanda,RWA,-2.9745266,2019-04-16
Saint Vincent and the Grenadines,VCT,-1.3446182,2019-04-16
Samoa,WSM,1.0136188,2019-04-16
Saudi Arabia,SAU,0.25792086,2019-04-16
Senegal,SEN,0.09004161,2019-04-16
Siachen Glacier,SIA,0.33459347,2019-04-16
Sierra Leone,SLE,0.008615388,2019-04-16
Slovakia,SVK,-1.7881604,2019-04-16
Slovenia,SVN,-0.68840265,2019-04-16
Solomon Islands,SLB,-0.00087223406,2019-04-16
Somalia,SOM,-0.4720305,2019-04-16
Somaliland,SOL,-0.1918253,2019-04-16
South Africa,ZAF,-0.50793475,2019-04-16
South Georgia and the Islands,SGS,-0.5185107,2019-04-16
South Korea,KOR,-0.8908161,2019-04-16
South Sudan,SSD,-0.4228242,2019-04-16
Spain,ESP,-1.3364875,2019-04-16
Sri Lanka,LKA,-0.3300726,2019-04-16
Sudan,SDN,-0.58497494,2019-04-16
Suriname,SUR,-1.4166504,2019-04-16
Sweden,SWE,0.20240115,2019-04-16
Switzerland,CHE,-0.98995477,2019-04-16
Syria,SYR,1.3470592,2019-04-16
Taiwan,TWN,0.21977392,2019-04-16
Tajikistan,TJK,0.6396139,2019-04-16
Thailand,THA,-1.3380516,2019-04-16
The Bahamas,BHS,-0.067853875,2019-04-16
Togo,TGO,-0.1374068,2019-04-16
Trinidad and Tobago,TTO,-0.2565789,2019-04-16
Tunisia,TUN,0.34563363,2019-04-16
Turkey,TUR,0.1369722,2019-04-16
Turkmenistan,TKM,1.4648619,2019-04-16
Uganda,UGA,0.11748196,2019-04-16
Ukraine,UKR,-1.6852638,2019-04-16
United Arab Emirates,ARE,0.7970002,2019-04-16
United Kingdom,GBR,-0.18901628,2019-04-16
United Republic of Tanzania,TZA,-0.010629939,2019-04-16
United States Virgin Islands,VIR,-0.5176307,2019-04-16
United States of America,USA,0.8239999,2019-04-16
Uruguay,URY,-0.65546745,2019-04-16
Uzbekistan,UZB,0.4508373,2019-04-16
Vanuatu,VUT,0.027518546,2019-04-16
Venezuela,VEN,-0.46414462,2019-04-16
Vietnam,VNM,-0.1376876,2019-04-16
Western Sahara,ESH,-0.78524417,2019-04-16
Yemen,YEM,-0.41787204,2019-04-16
Zambia,ZMB,0.13193083,2019-04-16
Zimbabwe,ZWE,0.10388845,2019-04-16
eSwatini,SWZ,0.3892866,2019-04-16
Afghanistan,AFG,0.903288,2019-05-16
Aland,ALA,-0.4103405,2019-05-16
Albania,ALB,0.2931752,2019-05-16
Algeria,DZA,-0.7388746,2019-05-16
Angola,AGO,0.11706918,2019-05-16
Argentina,ARG,0.3334605,2019-05-16
Armenia,ARM,-0.09610747,2019-05-16
Australia,AUS,-0.46610346,2019-05-16
Austria,AUT,0.90199846,2019-05-16
Azerbaijan,AZE,-0.28148362,2019-05-16
Bangladesh,BGD,0.014514138,2019-05-16
Belarus,BLR,-1.1599407,2019-05-16
Belgium,BEL,-0.26380697,2019-05-16
Belize,BLZ,-0.41169262,2019-05-16
Benin,BEN,-0.13514158,2019-05-16
Bhutan,BTN,0.12342659,2019-05-16
Bolivia,BOL,-0.52495617,2019-05-16
Bosnia and Herzegovina,BIH,1.1022447,2019-05-16
Botswana,BWA,-0.3920546,2019-05-16
Brazil,BRA,0.15938053,2019-05-16
Brunei,BRN,-1.564087,2019-05-16
Bulgaria,BGR,-0.5681485,2019-05-16
Burkina Faso,BFA,-0.08536396,2019-05-16
Burundi,BDI,-2.0309825,2019-05-16
Cabo Verde,CPV,0.37930438,2019-05-16
Cambodia,KHM,-0.40130287,2019-05-16
Cameroon,CMR,-0.17429166,2019-05-16
Canada,CAN,-0.48840302,2019-05-16
Central African Republic,CAF,-0.36218402,2019-05-16
Chad,TCD,-0.52468026,2019-05-16
Chile,CHL,-0.046162177,2019-05-16
China,CHN,-0.56686944,2019-05-16
Colombia,COL,0.008682205,2019-05-16
Comoros,COM,1.141891,2019-05-16
Costa Rica,CRI,1.1053927,2019-05-16
Croatia,HRV,1.0259206,2019-05-16
Cuba,CUB,0.048941858,2019-05-16
Cyprus,CYP,0.5078801,2019-05-16
Czechia,CZE,0.033066522,2019-05-16
Democratic Republic of the Congo,COD,-0.079665415,2019-05-16
Denmark,DNK,0.36469004,2019-05-16
Djibouti,DJI,0.021846816,2019-05-16
Dominican Republic,DOM,-0.04776545,2019-05-16
East Timor,TLS,-1.6370245,2019-05-16
Ecuador,ECU,0.8247212,2019-05-16
Egypt,EGY,-0.2759986,2019-05-16
El Salvador,SLV,-0.39183918,2019-05-16
Equatorial Guinea,GNQ,0.4393447,2019-05-16
Eritrea,ERI,-0.5958621,2019-05-16
Estonia,EST,-0.29241166,2019-05-16
Ethiopia,ETH,0.23437102,2019-05-16
Falkland Islands,FLK,-0.08043559,2019-05-16
Faroe Islands,FRO,-0.33720964,2019-05-16
Fiji,FJI,0.39881226,2019-05-16
Finland,FIN,0.6636586,2019-05-16
France,FRA,-0.7492424,2019-05-16
French Polynesia,PYF,-0.25401178,2019-05-16
French Southern and Antarctic Lands,ATF,1.1110919,2019-05-16
Gabon,GAB,0.19161645,2019-05-16
Gambia,GMB,0.07632227,2019-05-16
Georgia,GEO,-0.46212167,2019-05-16
Germany,DEU,-0.31831524,2019-05-16
Ghana,GHA,-0.05858512,2019-05-16
Greece,GRC,-0.49155608,2019-05-16
Greenland,GRL,-0.052129295,2019-05-16
Guatemala,GTM,0.108636096,2019-05-16
Guinea,GIN,0.2472579,2019-05-16
Guinea-Bissau,GNB,0.1307684,2019-05-16
Guyana,GUY,-0.84803164,2019-05-16
Haiti,HTI,0.82162696,2019-05-16
Honduras,HND,-0.6077969,2019-05-16
Hungary,HUN,0.3265254,2019-05-16
Iceland,ISL,-0.21888337,2019-05-16
India,IND,-0.49171236,2019-05-16
Indonesia,IDN,-0.4620285,2019-05-16
Iran,IRN,1.2445346,2019-05-16
Iraq,IRQ,0.6074119,2019-05-16
Ireland,IRL,0.7560346,2019-05-16
Israel,ISR,0.16165261,2019-05-16
Italy,ITA,0.25855318,2019-05-16
Ivory Coast,CIV,-0.18613172,2019-05-16
Jamaica,JAM,0.5241133,2019-05-16
Japan,JPN,-1.6127573,2019-05-16
Jordan,JOR,-0.04902092,2019-05-16
Kazakhstan,KAZ,-0.8097599,2019-05-16
Kenya,KEN,0.41762906,2019-05-16
Kosovo,XKX,0.27829167,2019-05-16
Kuwait,KWT,0.19276887,2019-05-16
Kyrgyzstan,KGZ,-0.12165744,2019-05-16
Laos,LAO,-1.1484251,2019-05-16
Latvia,LVA,-0.9725931,2019-05-16
Lebanon,LBN,0.6797156,2019-05-16
Lesotho,LSO,0.6045332,2019-05-16
Liberia,LBR,-0.102466784,2019-05-16
Libya,LBY,0.06674164,2019-05-16
Lithuania,LTU,-1.3005577,2019-05-16
Luxembourg,LUX,0.044913866,2019-05-16
Madagascar,MDG,0.5912939,2019-05-16
Malawi,MWI,1.086643,2019-05-16
Malaysia,MYS,-1.2126362,2019-05-16
Mali,MLI,0.09427881,2019-05-16
Mauritania,MRT,-0.23810276,2019-05-16
Mauritius,MUS,-1.3682191,2019-05-16
Mexico,MEX,-0.42226505,2019-05-16
Moldova,MDA,-0.80704314,2019-05-16
Mongolia,MNG,-1.4892505,2019-05-16
Montenegro,MNE,0.8423229,2019-05-16
Morocco,MAR,-1.1905854,2019-05-16
Mozambique,MOZ,0.75695604,2019-05-16
Myanmar,MMR,-1.3397493,2019-05-16
Namibia,NAM,-0.22526267,2019-05-16
Nepal,NPL,0.102908775,2019-05-16
Netherlands,NLD,-0.1951815,2019-05-16
New Caledonia,NCL,-0.91608053,2019-05-16
New Zealand,NZL,1.1480132,2019-05-16
Nicaragua,NIC,0.13642173,2019-05-16
Niger,NER,0.014046897,2019-05-16
Nigeria,NGA,-0.56340796,2019-05-16
North Korea,PRK,-1.9584236,2019-05-16
North Macedonia,MKD,-0.3803009,2019-05-16
Norway,NOR,0.26482847,2019-05-16
Oman,OMN,-0.7314788,2019-05-16
Pakistan,PAK,1.0781782,2019-05-16
Palestine,PSE,0.34240565,2019-05-16
Panama,PAN,0.44706646,2019-05-16
Papua New Guinea,PNG,0.2672351,2019-05-16
Paraguay,PRY,1.8607128,2019-05-16
Peru,PER,0.062347464,2019-05-16
Philippines,PHL,-0.40083662,2019-05-16
Poland,POL,-0.4377371,2019-05-16
Portugal,PRT,-1.5803558,2019-05-16
Puerto Rico,PRI,-0.7594187,2019-05-16
Qatar,QAT,1.906535,2019-05-16
Republic of Serbia,SRB,0.69439095,2019-05-16
Republic of the Congo,COG,-0.24376935,2019-05-16
Romania,ROU,0.40285033,2019-05-16
Russia,RUS,-0.37251395,2019-05-16
Rwanda,RWA,-1.9160877,2019-05-16
Saint Vincent and the Grenadines,VCT,-1.1594462,2019-05-16
Samoa,WSM,0.36671746,2019-05-16
Saudi Arabia,SAU,0.058919206,2019-05-16
Senegal,SEN,0.1845994,2019-05-16
Siachen Glacier,SIA,-0.11075283,2019-05-16
Sierra Leone,SLE,0.01341145,2019-05-16
Slovakia,SVK,0.31643778,2019-05-16
Slovenia,SVN,1.1385081,2019-05-16
Solomon Islands,SLB,0.002725708,2019-05-16
Somalia,SOM,-0.22252019,2019-05-16
Somaliland,SOL,0.10075481,2019-05-16
South Africa,ZAF,-0.7009334,2019-05-16
South Georgia and the Islands,SGS,0.16891283,2019-05-16
South Korea,KOR,-1.6717342,2019-05-16
South Sudan,SSD,-0.3171265,2019-05-16
Spain,ESP,-1.3862104,2019-05-16
Sri Lanka,LKA,-1.8628701,2019-05-16
Sudan,SDN,-0.64442337,2019-05-16
Suriname,SUR,-0.8761246,2019-05-16
Sweden,SWE,0.4437344,2019-05-16
Switzerland,CHE,0.27148885,2019-05-16
Syria,SYR,0.7625949,2019-05-16
Taiwan,TWN,0.35725367,2019-05-16
Tajikistan,TJK,0.5784267,2019-05-16
Thailand,THA,-1.2075586,2019-05-16
The Bahamas,BHS,0.22412151,2019-05-16
Togo,TGO,-0.11589249,2019-05-16
Trinidad and Tobago,TTO,-0.977528,2019-05-16
Tunisia,TUN,0.5676849,2019-05-16
Turkey,TUR,-0.24139829,2019-05-16
Turkmenistan,TKM,0.8384344,2019-05-16
Uganda,UGA,0.12767446,2019-05-16
Ukraine,UKR,-0.294584,2019-05-16
United Arab Emirates,ARE,0.58089715,2019-05-16
United Kingdom,GBR,0.09297968,2019-05-16
United Republic of Tanzania,TZA,0.52580297,2019-05-16
United States Virgin Islands,VIR,-1.0579804,2019-05-16
United States of America,USA,0.7364165,2019-05-16
Uruguay,URY,0.09775699,2019-05-16
Uzbekistan,UZB,-0.026223928,2019-05-16
Vanuatu,VUT,0.008577898,2019-05-16
Venezuela,VEN,-0.33753383,2019-05-16
Vietnam,VNM,-0.36875987,2019-05-16
Western Sahara,ESH,-1.2230504,2019-05-16
Yemen,YEM,-0.21132177,2019-05-16
Zambia,ZMB,0.1700552,2019-05-16
Zimbabwe,ZWE,0.22818093,2019-05-16
eSwatini,SWZ,-0.2999305,2019-05-16
Afghanistan,AFG,0.76488924,2019-06-16
Aland,ALA,-1.5549352,2019-06-16
Albania,ALB,1.1068038,2019-06-16
Algeria,DZA,-1.1169595,2019-06-16
Angola,AGO,0.13126524,2019-06-16
Argentina,ARG,0.23479155,2019-06-16
Armenia,ARM,-1.1948647,2019-06-16
Australia,AUS,-0.42287087,2019-06-16
Austria,AUT,-0.13673091,2019-06-16
Azerbaijan,AZE,-1.2500118,2019-06-16
Bangladesh,BGD,-1.3119745,2019-06-16
Belarus,BLR,-1.7484145,2019-06-16
Belgium,BEL,-1.0032673,2019-06-16
Belize,BLZ,-0.61440927,2019-06-16
Benin,BEN,-0.036636703,2019-06-16
Bhutan,BTN,-1.1361831,2019-06-16
Bolivia,BOL,-1.0440158,2019-06-16
Bosnia and Herzegovina,BIH,1.3138211,2019-06-16
Botswana,BWA,-0.27854574,2019-06-16
Brazil,BRA,0.02880949,2019-06-16
Brunei,BRN,-0.2670861,2019-06-16
Bulgaria,BGR,0.071790695,2019-06-16
Burkina Faso,BFA,-0.27052373,2019-06-16
Burundi,BDI,-1.1911416,2019-06-16
Cabo Verde,CPV,0.27106884,2019-06-16
Cambodia,KHM,-0.5119546,2019-06-16
Cameroon,CMR,-0.021880712,2019-06-16
Canada,CAN,-0.14576906,2019-06-16
Central African Republic,CAF,-0.06345743,2019-06-16
Chad,TCD,-0.38518634,2019-06-16
Chile,CHL,-0.25469208,2019-06-16
China,CHN,-0.15891193,2019-06-16
Colombia,COL,-0.22693048,2019-06-16
Comoros,COM,1.5814356,2019-06-16
Costa Rica,CRI,1.3124231,2019-06-16
Croatia,HRV,1.0544027,2019-06-16
Cuba,CUB,-0.5933052,2019-06-16
Cyprus,CYP,0.08166964,2019-06-16
Czechia,CZE,-0.9014536,2019-06-16
Democratic Republic of the Congo,COD,0.08112283,2019-06-16
Denmark,DNK,-1.0493944,2019-06-16
Djibouti,DJI,0.38610324,2019-06-16
Dominican Republic,DOM,-0.8937149,2019-06-16
East Timor,TLS,-0.9053225,2019-06-16
Ecuador,ECU,0.35615185,2019-06-16
Egypt,EGY,-1.0481324,2019-06-16
El Salvador,SLV,-1.0455357,2019-06-16
Equatorial Guinea,GNQ,0.07715373,2019-06-16
Eritrea,ERI,-0.09468653,2019-06-16
Estonia,EST,-1.6724081,2019-06-16
Ethiopia,ETH,0.79414976,2019-06-16
Falkland Islands,FLK,-0.39400333,2019-06-16
Faroe Islands,FRO,-0.6979969,2019-06-16
Fiji,FJI,0.63168865,2019-06-16
Finland,FIN,-0.24113548,2019-06-16
France,FRA,-0.6189857,2019-06-16
French Polynesia,PYF,-0.4380031,2019-06-16
French Southern and Antarctic Lands,ATF,0.64569527,2019-06-16
Gabon,GAB,0.049459815,2019-06-16
Gambia,GMB,-0.059370585,2019-06-16
Georgia,GEO,-1.1797348,2019-06-16
Germany,DEU,-1.2689617,2019-06-16
Ghana,GHA,-0.09451566,2019-06-16
Greece,GRC,0.66179925,2019-06-16
Greenland,GRL,-0.6358847,2019-06-16
Guatemala,GTM,-0.2078168,2019-06-16
Guinea,GIN,-0.09168282,2019-06-16
Guinea-Bissau,GNB,-0.104052134,2019-06-16
Guyana,GUY,-0.19934326,2019-06-16
Haiti,HTI,0.07488067,2019-06-16
Honduras,HND,-1.2305506,2019-06-16
Hungary,HUN,0.15729316,2019-06-16
Iceland,ISL,-1.3856928,2019-06-16
India,IND,-0.63216007,2019-06-16
Indonesia,IDN,0.056081302,2019-06-16
Iran,IRN,0.5272683,2019-06-16
Iraq,IRQ,-0.56034553,2019-06-16
Ireland,IRL,0.16460636,2019-06-16
Israel,ISR,-0.324713,2019-06-16
Italy,ITA,0.088321775,2019-06-16
Ivory Coast,CIV,-0.14024815,2019-06-16
Jamaica,JAM,-0.10883959,2019-06-16
Japan,JPN,-1.1642962,2019-06-16
Jordan,JOR,-0.6256859,2019-06-16
Kazakhstan,KAZ,-0.46202093,2019-06-16
Kenya,KEN,0.16704449,2019-06-16
Kosovo,XKX,1.2300084,2019-06-16
Kuwait,KWT,-0.84509563,2019-06-16
Kyrgyzstan,KGZ,0.31188133,2019-06-16
Laos,LAO,-1.250576,2019-06-16
Latvia,LVA,-1.9934272,2019-06-16
Lebanon,LBN,-0.23012392,2019-06-16
Lesotho,LSO,1.2084283,2019-06-16
Liberia,LBR,-0.02910684,2019-06-16
Libya,LBY,-0.5725206,2019-06-16
Lithuania,LTU,-2.1405485,2019-06-16
Luxembourg,LUX,-0.9776482,2019-06-16
Madagascar,MDG,0.11652515,2019-06-16
Malawi,MWI,0.0837366,2019-06-16
Malaysia,MYS,0.09626964,2019-06-16
Mali,MLI,-0.0425264,2019-06-16
Mauritania,MRT,-0.29705167,2019-06-16
Mauritius,MUS,0.44724163,2019-06-16
Mexico,MEX,-0.56580347,2019-06-16
Moldova,MDA,-0.53651345,2019-06-16
Mongolia,MNG,-0.97591203,2019-06-16
Montenegro,MNE,1.6588049,2019-06-16
Morocco,MAR,-1.0405376,2019-06-16
Mozambique,MOZ,0.49816802,2019-06-16
Myanmar,MMR,-1.5305035,2019-06-16
Namibia,NAM,-0.33326244,2019-06-16
Nepal,NPL,-0.2620171,2019-06-16
Netherlands,NLD,-1.0329374,2019-06-16
New Caledonia,NCL,-0.45607188,2019-06-16
New Zealand,NZL,0.55752933,2019-06-16
Nicaragua,NIC,-0.58576757,2019-06-16
Niger,NER,0.122744545,2019-06-16
Nigeria,NGA,0.0023136025,2019-06-16
North Korea,PRK,-1.3229753,2019-06-16
North Macedonia,MKD,0.57586634,2019-06-16
Norway,NOR,-0.065700606,2019-06-16
Oman,OMN,-1.0702326,2019-06-16
Pakistan,PAK,0.36231604,2019-06-16
Palestine,PSE,-0.297315,2019-06-16
Panama,PAN,0.5874404,2019-06-16
Papua New Guinea,PNG,0.12391931,2019-06-16
Paraguay,PRY,0.6533834,2019-06-16
Peru,PER,0.21708563,2019-06-16
Philippines,PHL,-0.38492748,2019-06-16
Poland,POL,-1.3363631,2019-06-16
Portugal,PRT,-1.1324677,2019-06-16
Puerto Rico,PRI,-0.9082033,2019-06-16
Qatar,QAT,-0.32159084,2019-06-16
Republic of Serbia,SRB,1.2312655,2019-06-16
Republic of the Congo,COG,0.03076581,2019-06-16
Romania,ROU,0.32577482,2019-06-16
Russia,RUS,-0.6649747,2019-06-16
Rwanda,RWA,-0.8037655,2019-06-16
Saint Vincent and the Grenadines,VCT,-1.2940999,2019-06-16
Samoa,WSM,0.19035242,2019-06-16
Saudi Arabia,SAU,-0.6206828,2019-06-16
Senegal,SEN,-0.05447709,2019-06-16
Siachen Glacier,SIA,1.1733614,2019-06-16
Sierra Leone,SLE,-0.06226546,2019-06-16
Slovakia,SVK,-0.38181138,2019-06-16
Slovenia,SVN,0.78152746,2019-06-16
Solomon Islands,SLB,0.034936644,2019-06-16
Somalia,SOM,-0.22900757,2019-06-16
Somaliland,SOL,0.21115325,2019-06-16
South Africa,ZAF,-0.58506596,2019-06-16
South Georgia and the Islands,SGS,0.08366314,2019-06-16
South Korea,KOR,-1.0161312,2019-06-16
South Sudan,SSD,0.019169655,2019-06-16
Spain,ESP,-1.246883,2019-06-16
Sri Lanka,LKA,-1.5001987,2019-06-16
Sudan,SDN,-0.3373035,2019-06-16
Suriname,SUR,-0.47580895,2019-06-16
Sweden,SWE,-0.058385216,2019-06-16
Switzerland,CHE,-0.3244454,2019-06-16
Syria,SYR,-0.0906269,2019-06-16
Taiwan,TWN,0.10148464,2019-06-16
Tajikistan,TJK,1.4141177,2019-06-16
Thailand,THA,-1.1418093,2019-06-16
The Bahamas,BHS,0.2037638,2019-06-16
Togo,TGO,-0.07873485,2019-06-16
Trinidad and Tobago,TTO,-1.1838872,2019-06-16
Tunisia,TUN,-0.7233723,2019-06-16
Turkey,TUR,0.3430403,2019-06-16
Turkmenistan,TKM,0.6073138,2019-06-16
Uganda,UGA,0.17707996,2019-06-16
Ukraine,UKR,-0.6352065,2019-06-16
United Arab Emirates,ARE,-0.4462964,2019-06-16
United Kingdom,GBR,0.3720433,2019-06-16
United Republic of Tanzania,TZA,0.6910505,2019-06-16
United States Virgin Islands,VIR,-1.2023846,2019-06-16
United States of America,USA,0.43751407,2019-06-16
Uruguay,URY,0.7364236,2019-06-16
Uzbekistan,UZB,0.045052223,2019-06-16
Vanuatu,VUT,0.07585614,2019-06-16
Venezuela,VEN,-0.01752383,2019-06-16
Vietnam,VNM,-0.83882326,2019-06-16
Western Sahara,ESH,-1.1291717,2019-06-16
Yemen,YEM,-0.41417015,2019-06-16
Zambia,ZMB,0.3324576,2019-06-16
Zimbabwe,ZWE,0.0013963272,2019-06-16
eSwatini,SWZ,-1.1406715,2019-06-16
Afghanistan,AFG,-0.41057253,2019-07-16
Aland,ALA,-0.5380595,2019-07-16
Albania,ALB,1.2491119,2019-07-16
Algeria,DZA,-1.083365,2019-07-16
Angola,AGO,-0.08654367,2019-07-16
Argentina,ARG,0.20455673,2019-07-16
Armenia,ARM,-1.6945583,2019-07-16
Australia,AUS,-0.6803636,2019-07-16
Austria,AUT,-0.0014595649,2019-07-16
Azerbaijan,AZE,-1.8059797,2019-07-16
Bangladesh,BGD,-1.1324,2019-07-16
Belarus,BLR,-0.37246016,2019-07-16
Belgium,BEL,-1.029892,2019-07-16
Belize,BLZ,-1.9729513,2019-07-16
Benin,BEN,0.27493635,2019-07-16
Bhutan,BTN,-0.37605545,2019-07-16
Bolivia,BOL,-0.68260556,2019-07-16
Bosnia and Herzegovina,BIH,1.6100751,2019-07-16
Botswana,BWA,-1.8765881,2019-07-16
Brazil,BRA,-0.2301173,2019-07-16
Brunei,BRN,-0.35838154,2019-07-16
Bulgaria,BGR,-0.2465117,2019-07-16
Burkina Faso,BFA,-0.07744583,2019-07-16
Burundi,BDI,0.14867663,2019-07-16
Cabo Verde,CPV,1.8378015,2019-07-16
Cambodia,KHM,-0.6328827,2019-07-16
Cameroon,CMR,0.12240683,2019-07-16
Canada,CAN,-0.09660549,2019-07-16
Central African Republic,CAF,0.17073834,2019-07-16
Chad,TCD,-0.13493146,2019-07-16
Chile,CHL,-0.32518724,2019-07-16
China,CHN,0.10194406,2019-07-16
Colombia,COL,-0.53189266,2019-07-16
Comoros,COM,-0.083649404,2019-07-16
Costa Rica,CRI,1.149291,2019-07-16
Croatia,HRV,1.1057045,2019-07-16
Cuba,CUB,-0.47022164,2019-07-16
Cyprus,CYP,-0.43816876,2019-07-16
Czechia,CZE,-0.82201684,2019-07-16
Democratic Republic of the Congo,COD,0.15211312,2019-07-16
Denmark,DNK,-0.33067706,2019-07-16
Djibouti,DJI,0.14093716,2019-07-16
Dominican Republic,DOM,-0.8417629,2019-07-16
East Timor,TLS,-0.3325157,2019-07-16
Ecuador,ECU,0.70776635,2019-07-16
Egypt,EGY,-1.734059,2019-07-16
El Salvador,SLV,-1.115834,2019-07-16
Equatorial Guinea,GNQ,-0.05889735,2019-07-16
Eritrea,ERI,-0.11250553,2019-07-16
Estonia,EST,-0.42681828,2019-07-16
Ethiopia,ETH,0.41315892,2019-07-16
Falkland Islands,FLK,-0.6440854,2019-07-16
Faroe Islands,FRO,-0.18539295,2019-07-16
Fiji,FJI,-0.983181,2019-07-16
Finland,FIN,0.09409899,2019-07-16
France,FRA,-1.0498464,2019-07-16
French Polynesia,PYF,-0.8060001,2019-07-16
French Southern and Antarctic Lands,ATF,1.1376005,2019-07-16
Gabon,GAB,0.10966009,2019-07-16
Gambia,GMB,-1.3741615,2019-07-16
Georgia,GEO,-1.2580613,2019-07-16
Germany,DEU,-1.0875647,2019-07-16
Ghana,GHA,0.63787603,2019-07-16
Greece,GRC,0.18162338,2019-07-16
Greenland,GRL,-0.90835357,2019-07-16
Guatemala,GTM,-1.1697677,2019-07-16
Guinea,GIN,-0.35262394,2019-07-16
Guinea-Bissau,GNB,-0.99485373,2019-07-16
Guyana,GUY,0.7638961,2019-07-16
Haiti,HTI,0.75362766,2019-07-16
Honduras,HND,-1.4237337,2019-07-16
Hungary,HUN,0.16903655,2019-07-16
Iceland,ISL,-0.54708165,2019-07-16
