country,iso3,spei,spei_date,year,month,spei_lag1,spei_lag2,spei_lag3
Trinidad and Tobago,TTO,0.10340236,2022-02-15,2022,2,-1.9012973,-1.3318777,-1.2950764
Tunisia,TUN,-1.4003476,2022-02-15,2022,2,-1.0247475,-0.8878158,-1.020008
Turkey,TUR,0.032930132,2022-02-15,2022,2,-0.17641804,-0.8026975,-0.6504283
Turkmenistan,TKM,-1.3846232,2022-02-15,2022,2,-1.1481146,-1.1211138,-1.1631047
Uganda,UGA,0.7433638,2022-02-15,2022,2,0.9025978,0.48520726,0.92275876
Ukraine,UKR,0.33568865,2022-02-15,2022,2,0.5028559,-0.62777764,-1.0511869
United Arab Emirates,ARE,-0.61248016,2022-02-15,2022,2,-0.26805303,-0.7622485,-1.5971358
United Kingdom,GBR,-0.1688585,2022-02-15,2022,2,-1.4625475,0.12435978,0.0044811307
United Republic of Tanzania,TZA,0.34200996,2022-02-15,2022,2,-0.23331074,-0.59874284,-0.42610064
United States Virgin Islands,VIR,-0.6638275,2022-02-15,2022,2,-0.9284736,-0.29876956,-0.11328066
United States of America,USA,-0.11861017,2022-02-15,2022,2,-0.59780675,0.091738984,-0.13331138
Uruguay,URY,-0.366198,2022-02-15,2022,2,-0.44310966,-1.8299198,-0.509113
Uzbekistan,UZB,-1.0309263,2022-02-15,2022,2,-0.7726874,-1.1927961,-1.3381007
Vanuatu,VUT,0.053005185,2022-02-15,2022,2,-0.052867357,-0.04196297,0.077314585
Venezuela,VEN,-0.018215725,2022-02-15,2022,2,-0.4436735,0.22946337,0.17293335
Vietnam,VNM,1.1524299,2022-02-15,2022,2,0.35319057,0.93272287,0.5933003
Western Sahara,ESH,-0.98345166,2022-02-15,2022,2,0.12098607,0.05432768,0.29093355
Yemen,YEM,-0.46745744,2022-02-15,2022,2,-0.7878156,-0.76630956,-0.62891215
Zambia,ZMB,0.05727384,2022-02-15,2022,2,0.19130974,-0.014005785,0.15604739
Zimbabwe,ZWE,-0.0011793993,2022-02-15,2022,2,0.24534412,-0.28239486,0.022645624
eSwatini,SWZ,-0.26444474,2022-02-15,2022,2,0.41647586,1.0985464,-0.10469693
Afghanistan,AFG,-0.78670526,2022-03-16,2022,3,-0.8671683,-0.3873344,-1.2339611
Aland,ALA,0.25517336,2022-03-16,2022,3,0.509705,-0.5094265,-0.09728011
Albania,ALB,-0.9304015,2022-03-16,2022,3,-0.48569575,-0.14981833,0.94614977
Algeria,DZA,-0.2972964,2022-03-16,2022,3,-0.83163345,-0.37962863,-0.8355455
Angola,AGO,0.016260596,2022-03-16,2022,3,0.00961228,0.025695449,0.069391295
Antarctica,ATA,,2022-03-16,2022,3,,,
Argentina,ARG,0.03130846,2022-03-16,2022,3,-0.28422815,-0.41187894,-0.96128166
Armenia,ARM,0.30612734,2022-03-16,2022,3,-0.5484126,-0.30335885,-0.4365145
Australia,AUS,-0.05395818,2022-03-16,2022,3,-0.1378032,0.3600394,0.29703844
Austria,AUT,-1.7751414,2022-03-16,2022,3,-0.608696,-0.13474995,-0.44126517
Azerbaijan,AZE,-0.26744625,2022-03-16,2022,3,-0.72130543,-0.6296854,0.23433346
Bangladesh,BGD,0.17208429,2022-03-16,2022,3,1.9771904,0.97866774,0.88392335
Belarus,BLR,-0.46601394,2022-03-16,2022,3,1.1917454,1.0616779,-1.040834
Belgium,BEL,-1.192221,2022-03-16,2022,3,0.05563898,-0.64054227,-0.09207813
Belize,BLZ,1.2958204,2022-03-16,2022,3,0.45526817,-1.0100883,-0.75499314
Benin,BEN,-0.9771893,2022-03-16,2022,3,-1.5140082,-1.4329867,-0.82211256
Bhutan,BTN,0.40379128,2022-03-16,2022,3,2.2044368,0.22527745,0.45168015
Bolivia,BOL,-0.94779134,2022-03-16,2022,3,-0.47686818,0.13572605,0.49593773
Bosnia and Herzegovina,BIH,-1.9412065,2022-03-16,2022,3,-0.37282428,0.7518562,1.16601
Botswana,BWA,0.3506398,2022-03-16,2022,3,0.47128785,0.7387008,0.44782
Brazil,BRA,-0.20711523,2022-03-16,2022,3,-0.14907397,0.21846554,0.5105156
Brunei,BRN,1.0315973,2022-03-16,2022,3,-0.03328689,-0.70814323,-0.82682866
Bulgaria,BGR,-1.2554771,2022-03-16,2022,3,0.12732546,-0.1386724,1.0040191
Burkina Faso,BFA,-0.37308165,2022-03-16,2022,3,-1.5203075,-1.9513289,-0.9993161
Burundi,BDI,1.3836952,2022-03-16,2022,3,1.1677344,-0.47611278,-1.3394506
Cabo Verde,CPV,-1.7517191,2022-03-16,2022,3,-2.4831386,-3.313311,-0.29941416
Cambodia,KHM,1.7656306,2022-03-16,2022,3,1.4212325,-0.006284891,1.4122221
Cameroon,CMR,-0.7734477,2022-03-16,2022,3,-0.84868777,0.13866448,0.580836
Canada,CAN,0.11541355,2022-03-16,2022,3,0.16219573,0.22263178,-0.03534185
Cayman Islands,CYM,,2022-03-16,2022,3,,,
Central African Republic,CAF,-0.61863095,2022-03-16,2022,3,-1.0082138,0.011820131,0.09571624
Chad,TCD,0.19586605,2022-03-16,2022,3,0.102584735,-1.075329,-0.91706777
Chile,CHL,-0.15433629,2022-03-16,2022,3,-0.27904192,-0.46134213,-0.5907571
China,CHN,0.02350117,2022-03-16,2022,3,0.19200334,0.0015695998,0.17621681
Colombia,COL,0.6481,2022-03-16,2022,3,0.22285892,-0.27138937,0.022403669
Comoros,COM,0.45039895,2022-03-16,2022,3,0.070157304,-0.10144333,-1.8886667
Costa Rica,CRI,-0.41744488,2022-03-16,2022,3,-1.0876617,-0.8884786,0.002749443
Croatia,HRV,-1.871163,2022-03-16,2022,3,-0.72899616,0.2688045,0.5148228
Cuba,CUB,-0.4592336,2022-03-16,2022,3,-0.81156534,-0.17908137,-0.73130536
Cyprus,CYP,0.8638499,2022-03-16,2022,3,0.82430494,0.58743095,0.042862583
Czechia,CZE,-2.094772,2022-03-16,2022,3,-1.1244419,-0.3456536,-0.8540739
Democratic Republic of the Congo,COD,0.005217466,2022-03-16,2022,3,0.049510118,0.07373226,-0.097739
Denmark,DNK,-0.1533135,2022-03-16,2022,3,1.016594,-0.39631677,0.03938293
Djibouti,DJI,-0.78984004,2022-03-16,2022,3,-1.3330203,-1.0617069,-0.8321723
Dominican Republic,DOM,0.35997516,2022-03-16,2022,3,-0.24960093,-1.3070481,-1.105986
East Timor,TLS,-0.83367354,2022-03-16,2022,3,-1.0724084,0.05351612,-0.14566274
Ecuador,ECU,-0.55346197,2022-03-16,2022,3,-0.85477376,-0.2912146,0.6878105
Egypt,EGY,0.71712327,2022-03-16,2022,3,-0.07097269,-0.42771333,-0.839023
El Salvador,SLV,0.12455346,2022-03-16,2022,3,-0.24540426,-0.2021092,-0.28796998
Equatorial Guinea,GNQ,-1.0845091,2022-03-16,2022,3,-0.41256008,-0.0054172343,-0.26829994
Eritrea,ERI,0.15648293,2022-03-16,2022,3,0.07037026,0.36568132,0.05245961
Estonia,EST,0.52864784,2022-03-16,2022,3,1.3168923,1.0464765,0.32617584
Ethiopia,ETH,-0.28608993,2022-03-16,2022,3,-0.7014355,-0.41053483,-0.01956076
Falkland Islands,FLK,0.73870546,2022-03-16,2022,3,-0.7195785,-1.0428768,-1.8650217
Faroe Islands,FRO,-0.083665974,2022-03-16,2022,3,0.027762415,0.032518957,0.28607404
Fiji,FJI,2.2836425,2022-03-16,2022,3,2.300878,2.089323,1.1915151
Finland,FIN,0.8964321,2022-03-16,2022,3,1.1738838,0.30119976,0.722099
France,-99,-1.2221591,2022-03-16,2022,3,-1.8913023,-0.38874796,0.3040721
French Polynesia,PYF,-0.62629455,2022-03-16,2022,3,-0.8894562,-0.18958542,-1.4686219
French Southern and Antarctic Lands,ATF,-0.69349635,2022-03-16,2022,3,-0.95875293,-0.6856986,0.96170634
Gabon,GAB,-1.7977026,2022-03-16,2022,3,-0.8221053,-0.3397632,-0.4692781
Gambia,GMB,-1.4687911,2022-03-16,2022,3,-2.2841642,-2.3355596,-0.25636148
Georgia,GEO,0.53891873,2022-03-16,2022,3,-0.3507208,-0.17103568,-0.39726114
Germany,DEU,-1.3197913,2022-03-16,2022,3,-0.105142735,-0.31167307,-0.44310084
Ghana,GHA,-1.2764733,2022-03-16,2022,3,-1.6492975,-0.3883987,-0.065304965
Greece,GRC,-0.58998144,2022-03-16,2022,3,-0.2817736,-0.5057325,0.7599764
Greenland,GRL,0.54022145,2022-03-16,2022,3,0.42985585,0.7193201,0.55761766
Guatemala,GTM,0.044177227,2022-03-16,2022,3,-0.10075526,-0.7923721,-0.8583047
Guinea,GIN,0.5645617,2022-03-16,2022,3,-1.9553124,-2.1315732,-0.09931819
Guinea-Bissau,GNB,-1.1894894,2022-03-16,2022,3,-2.3699002,-2.4942756,0.11891291
Guyana,GUY,1.2061204,2022-03-16,2022,3,0.9272573,0.23010843,1.3868088
Haiti,HTI,0.82782227,2022-03-16,2022,3,-0.53157395,-1.4288795,-1.5336832
Honduras,HND,0.5256049,2022-03-16,2022,3,0.12558138,-0.26852092,-0.0801589
Hungary,HUN,-2.093296,2022-03-16,2022,3,-1.151425,-0.17851378,-0.30245414
Iceland,ISL,1.8002319,2022-03-16,2022,3,1.0533738,0.6666313,1.2577525
India,IND,0.1595741,2022-03-16,2022,3,1.1350696,1.2691582,0.64695925
Indonesia,IDN,-0.0053929253,2022-03-16,2022,3,-0.0064948085,0.3234389,0.55041164
Iran,IRN,-1.2100948,2022-03-16,2022,3,-1.0387394,-0.6389797,-0.89188087
Iraq,IRQ,-0.6859722,2022-03-16,2022,3,-0.7618571,-0.6097409,-0.86099577
Ireland,IRL,-0.9276808,2022-03-16,2022,3,-0.046224933,-1.5247834,0.22331639
Israel,ISR,1.1572034,2022-03-16,2022,3,1.2293718,1.1519468,0.34161213
Italy,ITA,-1.6812572,2022-03-16,2022,3,-1.2859501,-0.69315594,-0.40407464
Ivory Coast,CIV,-0.26747575,2022-03-16,2022,3,-1.321269,-0.7026483,-0.37342173
Jamaica,JAM,-1.3115216,2022-03-16,2022,3,-1.2617483,0.76406753,0.35499418
Japan,JPN,-0.7069632,2022-03-16,2022,3,-0.3315771,0.40586853,0.21029434
Jordan,JOR,1.0615046,2022-03-16,2022,3,0.85491574,0.72287446,0.033255186
Kazakhstan,KAZ,0.4284636,2022-03-16,2022,3,-0.5909905,-0.30975336,-0.68225247
Kenya,KEN,-0.08799656,2022-03-16,2022,3,0.11127917,1.21442,1.2676544
Kiribati,KIR,,2022-03-16,2022,3,,,
Kosovo,-99,-1.4913049,2022-03-16,2022,3,-1.2221591,-1.8913023,-0.38874796
Kuwait,KWT,-0.62783796,2022-03-16,2022,3,0.20213667,0.1761884,-0.87639403
Kyrgyzstan,KGZ,1.520203,2022-03-16,2022,3,-1.1792604,-1.2421833,-0.525417
Laos,LAO,1.834458,2022-03-16,2022,3,1.003176,-0.3157708,0.45235112
Latvia,LVA,-0.07153584,2022-03-16,2022,3,1.3294163,1.3252201,0.065831676
Lebanon,LBN,0.95815593,2022-03-16,2022,3,0.81812686,0.80697364,-0.13339293
Lesotho,LSO,-0.5730962,2022-03-16,2022,3,0.6949404,1.0068654,1.146675
Liberia,LBR,-0.39928183,2022-03-16,2022,3,-0.451185,-0.6156253,-0.55863655
Libya,LBY,0.79137063,2022-03-16,2022,3,0.5223601,-0.010659051,-0.32196245
Lithuania,LTU,-0.22544898,2022-03-16,2022,3,1.1907711,0.89577734,-0.6604518
Luxembourg,LUX,-0.7029251,2022-03-16,2022,3,0.2550305,-0.541537,-0.4069541
Madagascar,MDG,0.4155272,2022-03-16,2022,3,0.4009546,0.7104771,0.15789777
Malawi,MWI,0.48214674,2022-03-16,2022,3,-0.88629836,-1.4471664,-2.2300212
Malaysia,MYS,0.3569512,2022-03-16,2022,3,0.074922755,-0.49180627,-0.4528818
Mali,MLI,-0.66663957,2022-03-16,2022,3,-1.2442112,-1.6139075,-1.4420198
Mauritania,MRT,-1.0734718,2022-03-16,2022,3,-1.5467795,-1.4334701,-1.1960284
Mauritius,MUS,0.41386983,2022-03-16,2022,3,-0.20708747,-0.78149885,-0.5091855
Mexico,MEX,-1.1202798,2022-03-16,2022,3,-0.94600844,-1.0583735,-0.65152526
Moldova,MDA,-1.9010893,2022-03-16,2022,3,-0.52175474,-0.37653774,-0.42330676
Mongolia,MNG,-0.8052685,2022-03-16,2022,3,-0.2598329,-0.9120061,-0.82879394
Montenegro,MNE,-1.6551334,2022-03-16,2022,3,-0.3981407,0.68903714,1.2718872
Morocco,MAR,-0.75372976,2022-03-16,2022,3,-1.2052412,-0.6254199,-0.864664
Mozambique,MOZ,0.56609786,2022-03-16,2022,3,-0.12792471,-0.5382972,-1.6183277
Myanmar,MMR,1.0006874,2022-03-16,2022,3,1.2296855,0.19222336,0.5838689
Namibia,NAM,0.5089887,2022-03-16,2022,3,0.40292943,0.37432256,0.09991852
Nepal,NPL,0.23335376,2022-03-16,2022,3,0.8727057,0.75028235,0.6030158
Netherlands,NLD,-0.9969201,2022-03-16,2022,3,0.39441976,-0.48327273,0.27195966
New Caledonia,NCL,1.589763,2022-03-16,2022,3,2.048865,1.6042256,1.7123467
New Zealand,NZL,-0.21456781,2022-03-16,2022,3,0.7649171,-0.011434758,0.77503306
Nicaragua,NIC,-0.47250217,2022-03-16,2022,3,-0.72674525,-0.8943985,-0.82446164
Niger,NER,0.58765453,2022-03-16,2022,3,0.41254205,-0.7549826,-1.2190895
Nigeria,NGA,0.12885459,2022-03-16,2022,3,-0.14064103,-0.8863966,-0.543882
North Korea,PRK,0.47071156,2022-03-16,2022,3,-1.8488911,-0.6189464,1.4011316
North Macedonia,MKD,-0.93387246,2022-03-16,2022,3,0.034669187,0.009116412,1.4662277
Northern Cyprus,-99,1.3387055,2022-03-16,2022,3,-1.4913049,-1.2221591,-1.8913023
Norway,-99,0.46267948,2022-03-16,2022,3,1.3387055,-1.4913049,-1.2221591
Oman,OMN,-0.96468437,2022-03-16,2022,3,-0.7909595,-0.8945691,-1.0777571
Pakistan,PAK,-1.0270646,2022-03-16,2022,3,-0.094290555,0.5843006,-0.58284235
Palestine,PSE,1.0157362,2022-03-16,2022,3,0.9354253,0.86487466,0.14990197
Panama,PAN,-0.10858889,2022-03-16,2022,3,-0.52177775,-0.5276631,-0.17150816
Papua New Guinea,PNG,-0.15055422,2022-03-16,2022,3,0.095425144,0.11200109,0.2582236
Paraguay,PRY,-1.5315099,2022-03-16,2022,3,-2.433994,-1.6845609,-0.40070656
Peru,PER,-0.61471355,2022-03-16,2022,3,-0.5376769,-0.4042949,-0.09564864
Philippines,PHL,0.81466615,2022-03-16,2022,3,0.41349003,-0.08097255,0.5762486
Poland,POL,-1.242849,2022-03-16,2022,3,-0.026501453,-0.1392249,-1.2164284
Portugal,PRT,-0.9731051,2022-03-16,2022,3,-1.5533868,-1.5006253,-1.0011556
Puerto Rico,PRI,0.40992522,2022-03-16,2022,3,-0.33327326,-0.7846914,-0.2389078
Qatar,QAT,-0.53125757,2022-03-16,2022,3,0.14059028,0.6217789,-0.6775332
Republic of Serbia,SRB,-1.8303001,2022-03-16,2022,3,-0.13488363,0.9707671,1.3001609
Republic of the Congo,COG,-1.5989938,2022-03-16,2022,3,-0.8382326,-0.048175707,-0.6637222
Romania,ROU,-1.9479324,2022-03-16,2022,3,-0.41003644,0.17595053,0.1634566
Russia,RUS,0.084132805,2022-03-16,2022,3,0.3348054,0.5453175,0.29611975
Rwanda,RWA,1.2806357,2022-03-16,2022,3,1.0927187,-0.38978234,-1.1633716
Saint Vincent and the Grenadines,VCT,-0.04489422,2022-03-16,2022,3,-1.4957517,-2.778209,-1.842797
Samoa,WSM,-0.029728033,2022-03-16,2022,3,-0.13445891,-0.3254036,-1.0252192
Saudi Arabia,SAU,-0.26175207,2022-03-16,2022,3,-0.1189671,-0.41137174,-1.0750506
Senegal,SEN,-1.5282706,2022-03-16,2022,3,-2.2986705,-2.4527862,-0.48593977
Siachen Glacier,-99,-0.5085145,2022-03-16,2022,3,0.46267948,1.3387055,-1.4913049
Sierra Leone,SLE,-0.33892563,2022-03-16,2022,3,-1.1190339,-0.7291138,0.7963996
Slovakia,SVK,-2.0061867,2022-03-16,2022,3,-1.1725713,-0.4551591,-0.9489547
Slovenia,SVN,-1.6536615,2022-03-16,2022,3,-0.6953816,0.024641585,-0.09828016
Solomon Islands,SLB,0.03714139,2022-03-16,2022,3,0.031490184,0.060673326,0.03006955
Somalia,SOM,-0.056102835,2022-03-16,2022,3,-0.69344836,-0.0059645916,0.5131483
Somaliland,-99,-1.5642035,2022-03-16,2022,3,-0.5085145,0.46267948,1.3387055
South Africa,ZAF,0.14280117,2022-03-16,2022,3,0.71784496,0.9930421,1.1203144
South Georgia and the Islands,SGS,-0.8651525,2022-03-16,2022,3,-1.2928803,-1.0514535,-1.305093
South Korea,KOR,-0.63185847,2022-03-16,2022,3,-2.3105912,-1.4659206,-0.06422101
South Sudan,SSD,0.34132245,2022-03-16,2022,3,0.15616885,-0.15770078,-0.40754697
Spain,ESP,-0.531759,2022-03-16,2022,3,-1.7716771,-1.1370078,-0.7805647
Sri Lanka,LKA,-0.01708168,2022-03-16,2022,3,-0.34320983,0.19038463,0.5326834
Sudan,SDN,0.44381854,2022-03-16,2022,3,0.16415611,-0.65265715,-1.2383727
Suriname,SUR,0.8094518,2022-03-16,2022,3,0.4739787,0.35300225,1.4916719
Sweden,SWE,-0.03204695,2022-03-16,2022,3,0.11389732,-0.20216644,0.38596773
Switzerland,CHE,-1.5033531,2022-03-16,2022,3,-0.22851416,-0.67455447,-0.57758147
Syria,SYR,0.28179663,2022-03-16,2022,3,-0.687358,-0.6067701,-1.2009754
Taiwan,TWN,0.37635726,2022-03-16,2022,3,0.27429986,-0.13816743,0.13963653
Tajikistan,TJK,0.697125,2022-03-16,2022,3,-1.1424401,-1.0135926,-1.1785691
Thailand,THA,1.8092663,2022-03-16,2022,3,1.3844802,-0.17566575,0.7446431
The Bahamas,BHS,0.5697828,2022-03-16,2022,3,0.0456765,0.577501,-0.4029057
Togo,TGO,-1.5756427,2022-03-16,2022,3,-1.8920825,-1.053535,-0.42228496
Trinidad and Tobago,TTO,0.7771332,2022-03-16,2022,3,0.10340236,-1.9012973,-1.3318777
Tunisia,TUN,-0.98855704,2022-03-16,2022,3,-1.4003476,-1.0247475,-0.8878158
Turkey,TUR,0.5642626,2022-03-16,2022,3,0.032930132,-0.17641804,-0.8026975
Turkmenistan,TKM,-0.48609045,2022-03-16,2022,3,-1.3846232,-1.1481146,-1.1211138
Uganda,UGA,0.5624747,2022-03-16,2022,3,0.7433638,0.9025978,0.48520726
Ukraine,UKR,-1.1468996,2022-03-16,2022,3,0.33568865,0.5028559,-0.62777764
United Arab Emirates,ARE,-1.3370607,2022-03-16,2022,3,-0.61248016,-0.26805303,-0.7622485
United Kingdom,GBR,-0.7059573,2022-03-16,2022,3,-0.1688585,-1.4625475,0.12435978
United Republic of Tanzania,TZA,0.48930588,2022-03-16,2022,3,0.34200996,-0.23331074,-0.59874284
United States Virgin Islands,VIR,0.13119322,2022-03-16,2022,3,-0.6638275,-0.9284736,-0.29876956
United States of America,USA,-0.20878224,2022-03-16,2022,3,-0.11861017,-0.59780675,0.091738984
Uruguay,URY,0.4441547,2022-03-16,2022,3,-0.366198,-0.44310966,-1.8299198
Uzbekistan,UZB,0.20046338,2022-03-16,2022,3,-1.0309263,-0.7726874,-1.1927961
Vanuatu,VUT,0.11274115,2022-03-16,2022,3,0.053005185,-0.052867357,-0.04196297
Venezuela,VEN,0.08268561,2022-03-16,2022,3,-0.018215725,-0.4436735,0.22946337
Vietnam,VNM,1.277129,2022-03-16,2022,3,1.1524299,0.35319057,0.93272287
Western Sahara,ESH,-0.6395944,2022-03-16,2022,3,-0.98345166,0.12098607,0.05432768
Yemen,YEM,-0.21309061,2022-03-16,2022,3,-0.46745744,-0.7878156,-0.76630956
Zambia,ZMB,0.19753705,2022-03-16,2022,3,0.05727384,0.19130974,-0.014005785
Zimbabwe,ZWE,0.07546527,2022-03-16,2022,3,-0.0011793993,0.24534412,-0.28239486
eSwatini,SWZ,-1.5435009,2022-03-16,2022,3,-0.26444474,0.41647586,1.0985464
Afghanistan,AFG,-1.6974938,2022-04-16,2022,4,-0.78670526,-0.8671683,-0.3873344
Aland,ALA,-0.025145704,2022-04-16,2022,4,0.25517336,0.509705,-0.5094265
Albania,ALB,-0.57042414,2022-04-16,2022,4,-0.9304015,-0.48569575,-0.14981833
Algeria,DZA,-0.18920171,2022-04-16,2022,4,-0.2972964,-0.83163345,-0.37962863
Angola,AGO,0.08434541,2022-04-16,2022,4,0.016260596,0.00961228,0.025695449
Antarctica,ATA,,2022-04-16,2022,4,,,
Argentina,ARG,0.07229723,2022-04-16,2022,4,0.03130846,-0.28422815,-0.41187894
Armenia,ARM,-1.1158943,2022-04-16,2022,4,0.30612734,-0.5484126,-0.30335885
Australia,AUS,-0.0922338,2022-04-16,2022,4,-0.05395818,-0.1378032,0.3600394
Austria,AUT,-1.3597507,2022-04-16,2022,4,-1.7751414,-0.608696,-0.13474995
Azerbaijan,AZE,-1.1030859,2022-04-16,2022,4,-0.26744625,-0.72130543,-0.6296854
Bangladesh,BGD,-0.360366,2022-04-16,2022,4,0.17208429,1.9771904,0.97866774
Belarus,BLR,-0.5002695,2022-04-16,2022,4,-0.46601394,1.1917454,1.0616779
Belgium,BEL,-1.1856586,2022-04-16,2022,4,-1.192221,0.05563898,-0.64054227
Belize,BLZ,1.5863982,2022-04-16,2022,4,1.2958204,0.45526817,-1.0100883
Benin,BEN,-0.19411464,2022-04-16,2022,4,-0.9771893,-1.5140082,-1.4329867
Bhutan,BTN,0.6398382,2022-04-16,2022,4,0.40379128,2.2044368,0.22527745
Bolivia,BOL,-1.1845016,2022-04-16,2022,4,-0.94779134,-0.47686818,0.13572605
Bosnia and Herzegovina,BIH,-1.1820093,2022-04-16,2022,4,-1.9412065,-0.37282428,0.7518562
Botswana,BWA,0.14748292,2022-04-16,2022,4,0.3506398,0.47128785,0.7387008
Brazil,BRA,-0.25264028,2022-04-16,2022,4,-0.20711523,-0.14907397,0.21846554
Brunei,BRN,1.7529852,2022-04-16,2022,4,1.0315973,-0.03328689,-0.70814323
Bulgaria,BGR,-0.6911839,2022-04-16,2022,4,-1.2554771,0.12732546,-0.1386724
Burkina Faso,BFA,-0.4756853,2022-04-16,2022,4,-0.37308165,-1.5203075,-1.9513289
Burundi,BDI,1.1340473,2022-04-16,2022,4,1.3836952,1.1677344,-0.47611278
Cabo Verde,CPV,-0.6686204,2022-04-16,2022,4,-1.7517191,-2.4831386,-3.313311
Cambodia,KHM,1.5094007,2022-04-16,2022,4,1.7656306,1.4212325,-0.006284891
Cameroon,CMR,-0.6004743,2022-04-16,2022,4,-0.7734477,-0.84868777,0.13866448
Canada,CAN,0.11628175,2022-04-16,2022,4,0.11541355,0.16219573,0.22263178
Cayman Islands,CYM,,2022-04-16,2022,4,,,
Central African Republic,CAF,-0.57883227,2022-04-16,2022,4,-0.61863095,-1.0082138,0.011820131
Chad,TCD,0.24661092,2022-04-16,2022,4,0.19586605,0.102584735,-1.075329
Chile,CHL,0.07056929,2022-04-16,2022,4,-0.15433629,-0.27904192,-0.46134213
China,CHN,-0.46287113,2022-04-16,2022,4,0.02350117,0.19200334,0.0015695998
Colombia,COL,1.0117997,2022-04-16,2022,4,0.6481,0.22285892,-0.27138937
Comoros,COM,1.2779434,2022-04-16,2022,4,0.45039895,0.070157304,-0.10144333
Costa Rica,CRI,0.34871787,2022-04-16,2022,4,-0.41744488,-1.0876617,-0.8884786
Croatia,HRV,-1.280579,2022-04-16,2022,4,-1.871163,-0.72899616,0.2688045
Cuba,CUB,0.23488982,2022-04-16,2022,4,-0.4592336,-0.81156534,-0.17908137
Cyprus,CYP,-0.0076747155,2022-04-16,2022,4,0.8638499,0.82430494,0.58743095
Czechia,CZE,-1.5546592,2022-04-16,2022,4,-2.094772,-1.1244419,-0.3456536
Democratic Republic of the Congo,COD,0.09444724,2022-04-16,2022,4,0.005217466,0.049510118,0.07373226
Denmark,DNK,-0.096240185,2022-04-16,2022,4,-0.1533135,1.016594,-0.39631677
Djibouti,DJI,-0.3802163,2022-04-16,2022,4,-0.78984004,-1.3330203,-1.0617069
Dominican Republic,DOM,0.46499696,2022-04-16,2022,4,0.35997516,-0.24960093,-1.3070481
East Timor,TLS,-1.295808,2022-04-16,2022,4,-0.83367354,-1.0724084,0.05351612
Ecuador,ECU,0.109294854,2022-04-16,2022,4,-0.55346197,-0.85477376,-0.2912146
Egypt,EGY,-0.32416698,2022-04-16,2022,4,0.71712327,-0.07097269,-0.42771333
El Salvador,SLV,0.22181283,2022-04-16,2022,4,0.12455346,-0.24540426,-0.2021092
Equatorial Guinea,GNQ,-0.96665543,2022-04-16,2022,4,-1.0845091,-0.41256008,-0.0054172343
Eritrea,ERI,0.07596101,2022-04-16,2022,4,0.15648293,0.07037026,0.36568132
Estonia,EST,-0.33894962,2022-04-16,2022,4,0.52864784,1.3168923,1.0464765
Ethiopia,ETH,0.2222828,2022-04-16,2022,4,-0.28608993,-0.7014355,-0.41053483
Falkland Islands,FLK,1.2142717,2022-04-16,2022,4,0.73870546,-0.7195785,-1.0428768
Faroe Islands,FRO,-0.1658986,2022-04-16,2022,4,-0.083665974,0.027762415,0.032518957
Fiji,FJI,1.6091149,2022-04-16,2022,4,2.2836425,2.300878,2.089323
Finland,FIN,0.74611056,2022-04-16,2022,4,0.8964321,1.1738838,0.30119976
France,-99,-0.9115382,2022-04-16,2022,4,-1.5642035,-0.5085145,0.46267948
French Polynesia,PYF,-1.8607379,2022-04-16,2022,4,-0.62629455,-0.8894562,-0.18958542
French Southern and Antarctic Lands,ATF,-0.5276981,2022-04-16,2022,4,-0.69349635,-0.95875293,-0.6856986
Gabon,GAB,-1.3631662,2022-04-16,2022,4,-1.7977026,-0.8221053,-0.3397632
Gambia,GMB,-1.1174027,2022-04-16,2022,4,-1.4687911,-2.2841642,-2.3355596
Georgia,GEO,-0.5015545,2022-04-16,2022,4,0.53891873,-0.3507208,-0.17103568
Germany,DEU,-1.0297241,2022-04-16,2022,4,-1.3197913,-0.105142735,-0.31167307
Ghana,GHA,-0.58016926,2022-04-16,2022,4,-1.2764733,-1.6492975,-0.3883987
Greece,GRC,-0.801714,2022-04-16,2022,4,-0.58998144,-0.2817736,-0.5057325
Greenland,GRL,0.2365231,2022-04-16,2022,4,0.54022145,0.42985585,0.7193201
Guatemala,GTM,0.57626164,2022-04-16,2022,4,0.044177227,-0.10075526,-0.7923721
Guinea,GIN,0.014651342,2022-04-16,2022,4,0.5645617,-1.9553124,-2.1315732
Guinea-Bissau,GNB,-1.032713,2022-04-16,2022,4,-1.1894894,-2.3699002,-2.4942756
Guyana,GUY,1.5210909,2022-04-16,2022,4,1.2061204,0.9272573,0.23010843
Haiti,HTI,0.87706655,2022-04-16,2022,4,0.82782227,-0.53157395,-1.4288795
Honduras,HND,0.7380281,2022-04-16,2022,4,0.5256049,0.12558138,-0.26852092
Hungary,HUN,-1.458662,2022-04-16,2022,4,-2.093296,-1.151425,-0.17851378
Iceland,ISL,1.6478975,2022-04-16,2022,4,1.8002319,1.0533738,0.6666313
India,IND,-0.79328257,2022-04-16,2022,4,0.1595741,1.1350696,1.2691582
Indonesia,IDN,0.016962437,2022-04-16,2022,4,-0.0053929253,-0.0064948085,0.3234389
Iran,IRN,-1.4869978,2022-04-16,2022,4,-1.2100948,-1.0387394,-0.6389797
Iraq,IRQ,-1.3675072,2022-04-16,2022,4,-0.6859722,-0.7618571,-0.6097409
Ireland,IRL,0.037715964,2022-04-16,2022,4,-0.9276808,-0.046224933,-1.5247834
Israel,ISR,-0.17700376,2022-04-16,2022,4,1.1572034,1.2293718,1.1519468
