spei_iso3,spei,spei_date,year,month
LKA,-0.18754496,2020-02-15,2020,2
SDN,0.48237127,2020-02-15,2020,2
SUR,-1.3714463,2020-02-15,2020,2
SWE,1.2537756,2020-02-15,2020,2
CHE,0.4019809,2020-02-15,2020,2
SYR,0.21278214,2020-02-15,2020,2
TWN,-0.4762592,2020-02-15,2020,2
TJK,-0.17964618,2020-02-15,2020,2
THA,-1.630061,2020-02-15,2020,2
BHS,0.06819125,2020-02-15,2020,2
TGO,-2.095706,2020-02-15,2020,2
TTO,-0.6810458,2020-02-15,2020,2
TUN,-1.738342,2020-02-15,2020,2
TUR,0.30569297,2020-02-15,2020,2
TKM,-0.6639634,2020-02-15,2020,2
UGA,1.5046043,2020-02-15,2020,2
UKR,-0.38813138,2020-02-15,2020,2
ARE,-0.15253477,2020-02-15,2020,2
GBR,1.2406155,2020-02-15,2020,2
TZA,1.4200251,2020-02-15,2020,2
VIR,1.6380874,2020-02-15,2020,2
USA,0.1888128,2020-02-15,2020,2
URY,-0.8178988,2020-02-15,2020,2
UZB,-0.8306887,2020-02-15,2020,2
VUT,0.053880364,2020-02-15,2020,2
VEN,-0.93828,2020-02-15,2020,2
VNM,-0.14336509,2020-02-15,2020,2
ESH,-1.7166113,2020-02-15,2020,2
YEM,-1.3011935,2020-02-15,2020,2
ZMB,0.07740073,2020-02-15,2020,2
ZWE,-0.049069624,2020-02-15,2020,2
SWZ,0.5212356,2020-02-15,2020,2
AFG,0.6931971,2020-03-16,2020,3
ALA,1.5926753,2020-03-16,2020,3
ALB,-1.4509033,2020-03-16,2020,3
DZA,-0.9831075,2020-03-16,2020,3
AGO,0.17748307,2020-03-16,2020,3
ARG,-0.5862367,2020-03-16,2020,3
ARM,0.15869918,2020-03-16,2020,3
AUS,0.35123375,2020-03-16,2020,3
AUT,-0.4394185,2020-03-16,2020,3
AZE,-0.82456225,2020-03-16,2020,3
BGD,0.2673618,2020-03-16,2020,3
BLR,-0.77293664,2020-03-16,2020,3
BEL,0.94771755,2020-03-16,2020,3
BLZ,-0.897837,2020-03-16,2020,3
BEN,-1.4763491,2020-03-16,2020,3
BTN,1.1218932,2020-03-16,2020,3
BOL,-0.6061058,2020-03-16,2020,3
BIH,-1.3600274,2020-03-16,2020,3
BWA,0.037477218,2020-03-16,2020,3
BRA,-0.106021315,2020-03-16,2020,3
BRN,-1.2749326,2020-03-16,2020,3
BGR,-1.0484644,2020-03-16,2020,3
BFA,-0.97684944,2020-03-16,2020,3
BDI,1.7363243,2020-03-16,2020,3
CPV,-2.0411904,2020-03-16,2020,3
KHM,-0.18395635,2020-03-16,2020,3
CMR,-0.5003273,2020-03-16,2020,3
CAN,0.0022066291,2020-03-16,2020,3
CAF,-0.45646447,2020-03-16,2020,3
TCD,0.04870328,2020-03-16,2020,3
CHL,-0.20866106,2020-03-16,2020,3
CHN,-0.47947043,2020-03-16,2020,3
COL,-1.0022217,2020-03-16,2020,3
COM,-0.85282934,2020-03-16,2020,3
CRI,0.97103405,2020-03-16,2020,3
HRV,-1.3005025,2020-03-16,2020,3
CUB,-1.4706582,2020-03-16,2020,3
CYP,1.1264086,2020-03-16,2020,3
CZE,-0.6691443,2020-03-16,2020,3
COD,0.1362984,2020-03-16,2020,3
DNK,0.87511414,2020-03-16,2020,3
DJI,0.21216477,2020-03-16,2020,3
DOM,-0.85111576,2020-03-16,2020,3
TLS,-2.0425375,2020-03-16,2020,3
ECU,-0.4186847,2020-03-16,2020,3
EGY,-0.1618074,2020-03-16,2020,3
SLV,-0.6777938,2020-03-16,2020,3
GNQ,-1.1145997,2020-03-16,2020,3
ERI,-0.119887315,2020-03-16,2020,3
EST,1.12946,2020-03-16,2020,3
ETH,0.07443569,2020-03-16,2020,3
FLK,-1.3835278,2020-03-16,2020,3
FRO,0.29212224,2020-03-16,2020,3
FJI,0.1525996,2020-03-16,2020,3
FIN,1.7196801,2020-03-16,2020,3
FRA,-0.15890454,2020-03-16,2020,3
PYF,0.21981478,2020-03-16,2020,3
ATF,-1.3585685,2020-03-16,2020,3
GAB,-0.041705966,2020-03-16,2020,3
GMB,-2.3181856,2020-03-16,2020,3
GEO,-0.09919525,2020-03-16,2020,3
DEU,0.48660326,2020-03-16,2020,3
GHA,-1.1107943,2020-03-16,2020,3
GRC,-1.4269544,2020-03-16,2020,3
GRL,0.52058136,2020-03-16,2020,3
GTM,-0.8464216,2020-03-16,2020,3
GIN,-1.6057055,2020-03-16,2020,3
GNB,-2.334665,2020-03-16,2020,3
GUY,-1.4917799,2020-03-16,2020,3
HTI,-1.3213365,2020-03-16,2020,3
HND,-0.51915264,2020-03-16,2020,3
HUN,-0.85724056,2020-03-16,2020,3
ISL,1.1833501,2020-03-16,2020,3
IND,0.63056034,2020-03-16,2020,3
IDN,-0.6040041,2020-03-16,2020,3
IRN,0.17153935,2020-03-16,2020,3
IRQ,-0.24226739,2020-03-16,2020,3
IRL,1.2067097,2020-03-16,2020,3
ISR,1.2114725,2020-03-16,2020,3
ITA,-1.3651572,2020-03-16,2020,3
CIV,-0.5826925,2020-03-16,2020,3
JAM,-1.2082013,2020-03-16,2020,3
JPN,0.1353773,2020-03-16,2020,3
JOR,0.80345225,2020-03-16,2020,3
KAZ,-1.0192921,2020-03-16,2020,3
KEN,0.93121064,2020-03-16,2020,3
XKX,-1.0949817,2020-03-16,2020,3
KWT,-0.9859362,2020-03-16,2020,3
KGZ,-0.41315463,2020-03-16,2020,3
LAO,-0.2604136,2020-03-16,2020,3
LVA,0.6522181,2020-03-16,2020,3
LBN,1.25476,2020-03-16,2020,3
LSO,0.8503797,2020-03-16,2020,3
LBR,-0.3939913,2020-03-16,2020,3
LBY,-0.32933852,2020-03-16,2020,3
LTU,0.19045591,2020-03-16,2020,3
LUX,1.0428126,2020-03-16,2020,3
MDG,-0.19719833,2020-03-16,2020,3
MWI,0.10715969,2020-03-16,2020,3
MYS,-1.2207272,2020-03-16,2020,3
MLI,-0.9431177,2020-03-16,2020,3
MRT,-1.5233581,2020-03-16,2020,3
MUS,0.35482866,2020-03-16,2020,3
MEX,-0.16032177,2020-03-16,2020,3
MDA,-1.7860701,2020-03-16,2020,3
MNG,-1.284465,2020-03-16,2020,3
MNE,-1.4565862,2020-03-16,2020,3
MAR,-1.2831382,2020-03-16,2020,3
MOZ,-0.35585222,2020-03-16,2020,3
MMR,-1.0282372,2020-03-16,2020,3
NAM,0.18251786,2020-03-16,2020,3
NPL,0.7515026,2020-03-16,2020,3
NLD,0.87914044,2020-03-16,2020,3
NCL,-0.50340146,2020-03-16,2020,3
NZL,-0.67811126,2020-03-16,2020,3
NIC,-0.2658997,2020-03-16,2020,3
NER,-0.31373906,2020-03-16,2020,3
NGA,-0.36586416,2020-03-16,2020,3
PRK,0.6498924,2020-03-16,2020,3
MKD,-0.96438736,2020-03-16,2020,3
NOR,1.1459194,2020-03-16,2020,3
OMN,0.68609494,2020-03-16,2020,3
PAK,1.2726027,2020-03-16,2020,3
PSE,0.9564807,2020-03-16,2020,3
PAN,-0.60260075,2020-03-16,2020,3
PNG,-0.19602767,2020-03-16,2020,3
PRY,-1.0973088,2020-03-16,2020,3
PER,-0.04428324,2020-03-16,2020,3
PHL,0.09715926,2020-03-16,2020,3
POL,-0.3196271,2020-03-16,2020,3
PRT,-0.7936096,2020-03-16,2020,3
PRI,0.97824025,2020-03-16,2020,3
QAT,-0.2706529,2020-03-16,2020,3
SRB,-0.775928,2020-03-16,2020,3
COG,-0.030610386,2020-03-16,2020,3
ROU,-1.034007,2020-03-16,2020,3
RUS,0.7193478,2020-03-16,2020,3
RWA,1.6748164,2020-03-16,2020,3
VCT,-0.89607954,2020-03-16,2020,3
WSM,1.8758457,2020-03-16,2020,3
SAU,-0.5242019,2020-03-16,2020,3
SEN,-2.2375686,2020-03-16,2020,3
SIA,-0.20480219,2020-03-16,2020,3
SLE,-0.7661868,2020-03-16,2020,3
SVK,-0.78385115,2020-03-16,2020,3
SVN,-1.1641362,2020-03-16,2020,3
SLB,0.03676895,2020-03-16,2020,3
SOM,-0.045325324,2020-03-16,2020,3
SOL,0.111881636,2020-03-16,2020,3
ZAF,0.070973925,2020-03-16,2020,3
SGS,-0.34912926,2020-03-16,2020,3
KOR,0.99390936,2020-03-16,2020,3
SSD,0.43969107,2020-03-16,2020,3
ESP,-0.20917235,2020-03-16,2020,3
LKA,-1.6051265,2020-03-16,2020,3
SDN,0.25728267,2020-03-16,2020,3
SUR,-1.6717565,2020-03-16,2020,3
SWE,1.2956389,2020-03-16,2020,3
CHE,0.18121086,2020-03-16,2020,3
SYR,0.21562155,2020-03-16,2020,3
TWN,-0.17746161,2020-03-16,2020,3
TJK,0.15152512,2020-03-16,2020,3
THA,-1.0172791,2020-03-16,2020,3
BHS,-1.4909381,2020-03-16,2020,3
TGO,-1.5547467,2020-03-16,2020,3
TTO,-1.0088729,2020-03-16,2020,3
TUN,-1.0971441,2020-03-16,2020,3
TUR,0.1432165,2020-03-16,2020,3
TKM,-0.70734537,2020-03-16,2020,3
UGA,0.8321129,2020-03-16,2020,3
UKR,-1.1304862,2020-03-16,2020,3
ARE,0.46436217,2020-03-16,2020,3
GBR,1.0117477,2020-03-16,2020,3
TZA,1.5636938,2020-03-16,2020,3
VIR,1.9147803,2020-03-16,2020,3
USA,0.282321,2020-03-16,2020,3
URY,-1.5893348,2020-03-16,2020,3
UZB,-1.4363275,2020-03-16,2020,3
VUT,0.036463335,2020-03-16,2020,3
VEN,-1.1457556,2020-03-16,2020,3
VNM,0.29890898,2020-03-16,2020,3
ESH,-1.6382358,2020-03-16,2020,3
YEM,-0.3784528,2020-03-16,2020,3
ZMB,0.170047,2020-03-16,2020,3
ZWE,-0.14362583,2020-03-16,2020,3
SWZ,0.22011442,2020-03-16,2020,3
AFG,0.45992425,2020-04-16,2020,4
ALA,0.93510884,2020-04-16,2020,4
ALB,-0.4795181,2020-04-16,2020,4
DZA,-0.5725589,2020-04-16,2020,4
AGO,0.1537887,2020-04-16,2020,4
ARG,-0.7568608,2020-04-16,2020,4
ARM,0.979532,2020-04-16,2020,4
AUS,0.24226467,2020-04-16,2020,4
AUT,-0.99417603,2020-04-16,2020,4
AZE,-0.04711325,2020-04-16,2020,4
BGD,0.2537775,2020-04-16,2020,4
BLR,-1.7531188,2020-04-16,2020,4
BEL,0.18504186,2020-04-16,2020,4
BLZ,-1.9403793,2020-04-16,2020,4
BEN,-0.945244,2020-04-16,2020,4
BTN,1.1122731,2020-04-16,2020,4
BOL,-0.3659625,2020-04-16,2020,4
BIH,-1.6314019,2020-04-16,2020,4
BWA,0.12044802,2020-04-16,2020,4
BRA,-0.14499567,2020-04-16,2020,4
BRN,-0.7613238,2020-04-16,2020,4
BGR,-0.5605075,2020-04-16,2020,4
BFA,-1.101568,2020-04-16,2020,4
BDI,1.3012674,2020-04-16,2020,4
CPV,-2.471442,2020-04-16,2020,4
KHM,-0.5785221,2020-04-16,2020,4
CMR,-0.46966055,2020-04-16,2020,4
CAN,0.051440295,2020-04-16,2020,4
CAF,-0.5944191,2020-04-16,2020,4
TCD,-0.29956067,2020-04-16,2020,4
CHL,-0.54328257,2020-04-16,2020,4
CHN,-0.9397079,2020-04-16,2020,4
COL,-1.1200019,2020-04-16,2020,4
COM,-2.1048443,2020-04-16,2020,4
CRI,0.80553186,2020-04-16,2020,4
HRV,-1.5261822,2020-04-16,2020,4
CUB,-1.7743771,2020-04-16,2020,4
CYP,0.34957737,2020-04-16,2020,4
CZE,-1.6537763,2020-04-16,2020,4
COD,0.123599224,2020-04-16,2020,4
DNK,-0.5323337,2020-04-16,2020,4
DJI,0.3105699,2020-04-16,2020,4
DOM,-0.93986565,2020-04-16,2020,4
TLS,-1.9075769,2020-04-16,2020,4
ECU,-0.76798725,2020-04-16,2020,4
EGY,-0.00037200114,2020-04-16,2020,4
SLV,-0.53732526,2020-04-16,2020,4
GNQ,-0.6858808,2020-04-16,2020,4
ERI,-0.36939377,2020-04-16,2020,4
EST,1.0070884,2020-04-16,2020,4
ETH,0.07360775,2020-04-16,2020,4
FLK,-1.9345908,2020-04-16,2020,4
FRO,-0.019612761,2020-04-16,2020,4
FJI,1.0608572,2020-04-16,2020,4
FIN,1.5343424,2020-04-16,2020,4
FRA,-0.43607315,2020-04-16,2020,4
PYF,0.29886416,2020-04-16,2020,4
ATF,0.47162968,2020-04-16,2020,4
GAB,-0.3274801,2020-04-16,2020,4
GMB,-2.325082,2020-04-16,2020,4
GEO,0.09274873,2020-04-16,2020,4
DEU,-0.5302823,2020-04-16,2020,4
GHA,-0.9226566,2020-04-16,2020,4
GRC,-0.31736135,2020-04-16,2020,4
GRL,0.12179143,2020-04-16,2020,4
GTM,-1.0507094,2020-04-16,2020,4
GIN,-0.4653343,2020-04-16,2020,4
GNB,-2.1873207,2020-04-16,2020,4
GUY,0.013651621,2020-04-16,2020,4
HTI,-2.0588112,2020-04-16,2020,4
HND,-1.0355253,2020-04-16,2020,4
HUN,-1.7185409,2020-04-16,2020,4
ISL,0.8128588,2020-04-16,2020,4
IND,0.5396553,2020-04-16,2020,4
IDN,0.112023376,2020-04-16,2020,4
IRN,0.5560216,2020-04-16,2020,4
IRQ,-0.10364951,2020-04-16,2020,4
IRL,0.99120486,2020-04-16,2020,4
ISR,0.5475826,2020-04-16,2020,4
ITA,-1.2076653,2020-04-16,2020,4
CIV,-0.75929755,2020-04-16,2020,4
JAM,-1.1267374,2020-04-16,2020,4
JPN,-0.024558663,2020-04-16,2020,4
JOR,0.47845817,2020-04-16,2020,4
KAZ,-1.4317684,2020-04-16,2020,4
KEN,0.31039807,2020-04-16,2020,4
XKX,-0.81583977,2020-04-16,2020,4
KWT,-0.6161086,2020-04-16,2020,4
KGZ,0.3635885,2020-04-16,2020,4
LAO,-0.5467116,2020-04-16,2020,4
LVA,-0.3575101,2020-04-16,2020,4
LBN,0.10787896,2020-04-16,2020,4
LSO,0.8572731,2020-04-16,2020,4
LBR,-0.2751561,2020-04-16,2020,4
LBY,-0.56678843,2020-04-16,2020,4
LTU,-1.3881183,2020-04-16,2020,4
LUX,0.550104,2020-04-16,2020,4
MDG,-0.3306273,2020-04-16,2020,4
MWI,-0.48181656,2020-04-16,2020,4
MYS,-0.63782454,2020-04-16,2020,4
MLI,-1.095213,2020-04-16,2020,4
MRT,-1.5863066,2020-04-16,2020,4
MUS,-0.4172239,2020-04-16,2020,4
MEX,-0.2814239,2020-04-16,2020,4
MDA,-2.2860386,2020-04-16,2020,4
MNG,-2.1603913,2020-04-16,2020,4
MNE,-1.5777715,2020-04-16,2020,4
MAR,-1.0547478,2020-04-16,2020,4
MOZ,-0.9543048,2020-04-16,2020,4
MMR,-0.4716076,2020-04-16,2020,4
NAM,0.23413427,2020-04-16,2020,4
NPL,0.765374,2020-04-16,2020,4
NLD,-0.37148008,2020-04-16,2020,4
NCL,0.035572585,2020-04-16,2020,4
NZL,-0.10576135,2020-04-16,2020,4
NIC,-0.6314713,2020-04-16,2020,4
NER,-0.5837294,2020-04-16,2020,4
NGA,-0.3645283,2020-04-16,2020,4
PRK,-0.98706555,2020-04-16,2020,4
MKD,-0.13931045,2020-04-16,2020,4
NOR,0.90316314,2020-04-16,2020,4
OMN,0.18264371,2020-04-16,2020,4
PAK,0.5643257,2020-04-16,2020,4
PSE,0.17226775,2020-04-16,2020,4
PAN,-0.8968852,2020-04-16,2020,4
PNG,-0.041732937,2020-04-16,2020,4
PRY,-1.6738296,2020-04-16,2020,4
PER,-0.079811595,2020-04-16,2020,4
PHL,0.06703133,2020-04-16,2020,4
POL,-1.7521497,2020-04-16,2020,4
PRT,-0.1133872,2020-04-16,2020,4
PRI,0.30586094,2020-04-16,2020,4
QAT,-0.3335189,2020-04-16,2020,4
SRB,-1.2997154,2020-04-16,2020,4
COG,-0.31240064,2020-04-16,2020,4
ROU,-1.6724019,2020-04-16,2020,4
RUS,-0.34467474,2020-04-16,2020,4
RWA,1.542786,2020-04-16,2020,4
VCT,-1.9518749,2020-04-16,2020,4
WSM,1.6955715,2020-04-16,2020,4
SAU,-0.60991764,2020-04-16,2020,4
SEN,-2.2075357,2020-04-16,2020,4
SIA,-0.18983173,2020-04-16,2020,4
SLE,1.2254239,2020-04-16,2020,4
SVK,-1.7545112,2020-04-16,2020,4
SVN,-1.2839978,2020-04-16,2020,4
SLB,-0.00069170434,2020-04-16,2020,4
SOM,0.16344632,2020-04-16,2020,4
SOL,0.31874305,2020-04-16,2020,4
ZAF,0.003882049,2020-04-16,2020,4
SGS,-0.26112652,2020-04-16,2020,4
KOR,-1.3079922,2020-04-16,2020,4
SSD,-0.030831678,2020-04-16,2020,4
ESP,0.13725518,2020-04-16,2020,4
LKA,-0.71333194,2020-04-16,2020,4
SDN,-0.031992678,2020-04-16,2020,4
SUR,-0.92517644,2020-04-16,2020,4
SWE,0.74086404,2020-04-16,2020,4
CHE,-0.31858662,2020-04-16,2020,4
SYR,0.20543005,2020-04-16,2020,4
TWN,-0.24827433,2020-04-16,2020,4
TJK,0.65965337,2020-04-16,2020,4
THA,-0.54336166,2020-04-16,2020,4
BHS,-0.71337193,2020-04-16,2020,4
TGO,-1.210136,2020-04-16,2020,4
TTO,-2.272368,2020-04-16,2020,4
TUN,-0.34421456,2020-04-16,2020,4
TUR,-0.0229824,2020-04-16,2020,4
TKM,-0.10975,2020-04-16,2020,4
UGA,0.5134967,2020-04-16,2020,4
UKR,-1.8489101,2020-04-16,2020,4
ARE,0.0830273,2020-04-16,2020,4
GBR,0.5254362,2020-04-16,2020,4
TZA,1.1367444,2020-04-16,2020,4
VIR,0.2953227,2020-04-16,2020,4
USA,0.4133637,2020-04-16,2020,4
URY,-1.7376246,2020-04-16,2020,4
UZB,-0.9384952,2020-04-16,2020,4
VUT,-0.0653333,2020-04-16,2020,4
VEN,-0.828588,2020-04-16,2020,4
VNM,0.051257696,2020-04-16,2020,4
ESH,-1.5523654,2020-04-16,2020,4
YEM,-0.13136317,2020-04-16,2020,4
ZMB,0.22783503,2020-04-16,2020,4
ZWE,-0.15861078,2020-04-16,2020,4
SWZ,0.25561044,2020-04-16,2020,4
AFG,0.53458554,2020-05-16,2020,5
ALA,-0.27245045,2020-05-16,2020,5
ALB,-0.15385997,2020-05-16,2020,5
DZA,-0.18196559,2020-05-16,2020,5
AGO,0.14433418,2020-05-16,2020,5
ARG,-1.1516232,2020-05-16,2020,5
ARM,0.50010526,2020-05-16,2020,5
AUS,0.057582323,2020-05-16,2020,5
AUT,-1.5046247,2020-05-16,2020,5
AZE,0.03661805,2020-05-16,2020,5
BGD,0.63081515,2020-05-16,2020,5
BLR,-0.9559097,2020-05-16,2020,5
BEL,-2.032036,2020-05-16,2020,5
BLZ,0.8397655,2020-05-16,2020,5
BEN,-0.54286104,2020-05-16,2020,5
BTN,1.1554633,2020-05-16,2020,5
BOL,-1.2147167,2020-05-16,2020,5
BIH,-1.6274234,2020-05-16,2020,5
BWA,-0.09951648,2020-05-16,2020,5
BRA,-0.16888224,2020-05-16,2020,5
BRN,0.5884716,2020-05-16,2020,5
BGR,0.0061112326,2020-05-16,2020,5
BFA,-1.0721575,2020-05-16,2020,5
BDI,0.788505,2020-05-16,2020,5
CPV,-1.4169364,2020-05-16,2020,5
KHM,-0.8399188,2020-05-16,2020,5
CMR,-0.6429155,2020-05-16,2020,5
CAN,0.109181896,2020-05-16,2020,5
CAF,-0.8278344,2020-05-16,2020,5
TCD,-0.7137542,2020-05-16,2020,5
CHL,-0.7550832,2020-05-16,2020,5
CHN,-0.7689042,2020-05-16,2020,5
COL,-1.0771612,2020-05-16,2020,5
COM,-1.4512423,2020-05-16,2020,5
CRI,0.22836341,2020-05-16,2020,5
HRV,-1.4872243,2020-05-16,2020,5
CUB,-0.63925385,2020-05-16,2020,5
CYP,0.86346555,2020-05-16,2020,5
CZE,-1.7516553,2020-05-16,2020,5
COD,0.047440115,2020-05-16,2020,5
DNK,-1.7685081,2020-05-16,2020,5
DJI,0.34609693,2020-05-16,2020,5
DOM,-0.64844424,2020-05-16,2020,5
TLS,-1.1181871,2020-05-16,2020,5
ECU,-0.17809469,2020-05-16,2020,5
EGY,-0.014002068,2020-05-16,2020,5
SLV,-0.19633362,2020-05-16,2020,5
GNQ,-0.12766662,2020-05-16,2020,5
ERI,-0.32146782,2020-05-16,2020,5
EST,-0.25657672,2020-05-16,2020,5
ETH,0.29727504,2020-05-16,2020,5
FLK,-2.3967347,2020-05-16,2020,5
FRO,-0.34650472,2020-05-16,2020,5
FJI,1.9696116,2020-05-16,2020,5
FIN,0.11694911,2020-05-16,2020,5
FRA,-1.025943,2020-05-16,2020,5
PYF,-1.6957061,2020-05-16,2020,5
ATF,1.0776763,2020-05-16,2020,5
GAB,-0.43757957,2020-05-16,2020,5
GMB,-2.3894143,2020-05-16,2020,5
GEO,0.40278095,2020-05-16,2020,5
DEU,-1.9598703,2020-05-16,2020,5
GHA,-0.48889616,2020-05-16,2020,5
GRC,0.2627931,2020-05-16,2020,5
GRL,-0.0537686,2020-05-16,2020,5
GTM,0.48863608,2020-05-16,2020,5
GIN,-0.69391847,2020-05-16,2020,5
GNB,-2.515228,2020-05-16,2020,5
GUY,0.96903706,2020-05-16,2020,5
HTI,-1.643606,2020-05-16,2020,5
HND,-0.025279684,2020-05-16,2020,5
HUN,-1.74609,2020-05-16,2020,5
ISL,0.24909548,2020-05-16,2020,5
IND,0.49727285,2020-05-16,2020,5
IDN,0.35792598,2020-05-16,2020,5
IRN,0.5413478,2020-05-16,2020,5
IRQ,-0.40592203,2020-05-16,2020,5
IRL,-2.04523,2020-05-16,2020,5
ISR,0.25312692,2020-05-16,2020,5
ITA,-0.77594525,2020-05-16,2020,5
CIV,-0.6712895,2020-05-16,2020,5
JAM,-0.061304767,2020-05-16,2020,5
JPN,-0.24838874,2020-05-16,2020,5
JOR,0.27684394,2020-05-16,2020,5
KAZ,-1.6849124,2020-05-16,2020,5
KEN,-0.100075245,2020-05-16,2020,5
XKX,-0.71281916,2020-05-16,2020,5
KWT,-0.50486386,2020-05-16,2020,5
KGZ,-0.3119566,2020-05-16,2020,5
LAO,-1.3212428,2020-05-16,2020,5
LVA,-0.8604411,2020-05-16,2020,5
LBN,0.9599261,2020-05-16,2020,5
LSO,0.32363114,2020-05-16,2020,5
LBR,-0.26573294,2020-05-16,2020,5
LBY,-0.4994692,2020-05-16,2020,5
LTU,-1.1520404,2020-05-16,2020,5
LUX,-1.8118964,2020-05-16,2020,5
MDG,-0.4787666,2020-05-16,2020,5
MWI,-0.6128177,2020-05-16,2020,5
MYS,-0.18113963,2020-05-16,2020,5
MLI,-0.9073214,2020-05-16,2020,5
MRT,-1.3480896,2020-05-16,2020,5
MUS,-1.0158811,2020-05-16,2020,5
MEX,-0.5866381,2020-05-16,2020,5
MDA,-1.1409855,2020-05-16,2020,5
MNG,-1.8907437,2020-05-16,2020,5
MNE,-1.5741409,2020-05-16,2020,5
MAR,-0.7991961,2020-05-16,2020,5
MOZ,-1.3842578,2020-05-16,2020,5
MMR,-0.7551983,2020-05-16,2020,5
NAM,0.09348435,2020-05-16,2020,5
NPL,0.9730758,2020-05-16,2020,5
NLD,-2.3940449,2020-05-16,2020,5
NCL,-0.20968957,2020-05-16,2020,5
NZL,-0.14829236,2020-05-16,2020,5
NIC,-0.20528777,2020-05-16,2020,5
NER,-0.856173,2020-05-16,2020,5
NGA,-0.43368718,2020-05-16,2020,5
PRK,-0.4540783,2020-05-16,2020,5
MKD,-0.14789884,2020-05-16,2020,5
NOR,0.41104248,2020-05-16,2020,5
OMN,0.5543266,2020-05-16,2020,5
PAK,0.8239732,2020-05-16,2020,5
PSE,0.39796817,2020-05-16,2020,5
PAN,-0.9728443,2020-05-16,2020,5
PNG,0.08637301,2020-05-16,2020,5
PRY,-1.8091052,2020-05-16,2020,5
PER,-0.135682,2020-05-16,2020,5
PHL,-0.053518698,2020-05-16,2020,5
POL,-1.6573818,2020-05-16,2020,5
PRT,0.70201623,2020-05-16,2020,5
PRI,-0.6146712,2020-05-16,2020,5
QAT,-0.14388877,2020-05-16,2020,5
SRB,-1.3399562,2020-05-16,2020,5
COG,-0.5429547,2020-05-16,2020,5
ROU,-1.0763049,2020-05-16,2020,5
RUS,-0.47239596,2020-05-16,2020,5
RWA,0.74157035,2020-05-16,2020,5
VCT,-2.7763054,2020-05-16,2020,5
WSM,-0.42345977,2020-05-16,2020,5
SAU,-0.48271927,2020-05-16,2020,5
SEN,-2.1924946,2020-05-16,2020,5
SIA,0.42714733,2020-05-16,2020,5
SLE,0.97650313,2020-05-16,2020,5
SVK,-1.8694923,2020-05-16,2020,5
SVN,-1.2345377,2020-05-16,2020,5
SLB,0.0028644428,2020-05-16,2020,5
SOM,0.03126586,2020-05-16,2020,5
SOL,0.35250723,2020-05-16,2020,5
ZAF,-0.7199683,2020-05-16,2020,5
SGS,-0.18064894,2020-05-16,2020,5
KOR,-1.1267586,2020-05-16,2020,5
SSD,-0.27728212,2020-05-16,2020,5
ESP,0.65380996,2020-05-16,2020,5
LKA,-0.42278117,2020-05-16,2020,5
SDN,-0.41174087,2020-05-16,2020,5
SUR,-0.71600485,2020-05-16,2020,5
SWE,0.20202354,2020-05-16,2020,5
CHE,-1.5261902,2020-05-16,2020,5
SYR,0.5726092,2020-05-16,2020,5
TWN,0.37627837,2020-05-16,2020,5
TJK,0.346126,2020-05-16,2020,5
THA,-1.0717807,2020-05-16,2020,5
BHS,0.23451088,2020-05-16,2020,5
TGO,-0.3808499,2020-05-16,2020,5
TTO,-2.5356224,2020-05-16,2020,5
TUN,-0.40650153,2020-05-16,2020,5
TUR,0.0020013102,2020-05-16,2020,5
TKM,-0.039649844,2020-05-16,2020,5
UGA,0.033001676,2020-05-16,2020,5
UKR,-0.8128139,2020-05-16,2020,5
ARE,0.28658837,2020-05-16,2020,5
GBR,-2.2837431,2020-05-16,2020,5
TZA,1.0573373,2020-05-16,2020,5
VIR,-1.3647748,2020-05-16,2020,5
USA,0.24798205,2020-05-16,2020,5
URY,-1.2898897,2020-05-16,2020,5
UZB,-0.78041095,2020-05-16,2020,5
VUT,0.016645841,2020-05-16,2020,5
VEN,-0.5835295,2020-05-16,2020,5
VNM,-0.5836834,2020-05-16,2020,5
ESH,-1.2528671,2020-05-16,2020,5
YEM,0.14666143,2020-05-16,2020,5
ZMB,0.085214145,2020-05-16,2020,5
ZWE,-0.42961302,2020-05-16,2020,5
SWZ,-1.5783671,2020-05-16,2020,5
AFG,0.19619828,2020-06-16,2020,6
ALA,-1.2128069,2020-06-16,2020,6
ALB,0.3325533,2020-06-16,2020,6
DZA,-0.28399602,2020-06-16,2020,6
AGO,0.09166043,2020-06-16,2020,6
ARG,-0.67643154,2020-06-16,2020,6
ARM,-0.433502,2020-06-16,2020,6
AUS,-0.34893692,2020-06-16,2020,6
AUT,-0.31039003,2020-06-16,2020,6
AZE,-0.6327762,2020-06-16,2020,6
BGD,0.31769237,2020-06-16,2020,6
BLR,-0.039517988,2020-06-16,2020,6
BEL,-1.9037982,2020-06-16,2020,6
BLZ,1.5016598,2020-06-16,2020,6
BEN,-0.1927387,2020-06-16,2020,6
BTN,0.64014155,2020-06-16,2020,6
BOL,-0.27575293,2020-06-16,2020,6
BIH,-1.1541028,2020-06-16,2020,6
BWA,-0.04966946,2020-06-16,2020,6
BRA,0.032599673,2020-06-16,2020,6
BRN,0.9510286,2020-06-16,2020,6
BGR,0.48212683,2020-06-16,2020,6
BFA,-0.73239625,2020-06-16,2020,6
BDI,0.56799376,2020-06-16,2020,6
CPV,-1.4288454,2020-06-16,2020,6
KHM,-0.80248094,2020-06-16,2020,6
CMR,-0.5777322,2020-06-16,2020,6
CAN,0.11436732,2020-06-16,2020,6
CAF,-0.9044361,2020-06-16,2020,6
