iso_o,iso_d,distw
NCL,LCA,14974.26
NCL,LKA,9928.214
NCL,LSO,12809.83
NCL,LTU,15188.82
NCL,LUX,16488.28
NCL,LVA,15066.33
NCL,MAC,
NCL,MAR,18557.43
NCL,MDA,15310.73
NCL,MDG,11955.97
NCL,MDV,10470.98
NCL,MEX,11138.0
NCL,MHL,3311.35
NCL,MKD,16072.09
NCL,MLI,18821.02
NCL,MLT,16887.53
NCL,MMR,8830.239
NCL,MNG,9821.504
NCL,MNP,4686.331
NCL,MOZ,12890.5
NCL,MRT,19539.21
NCL,MSR,
NCL,MTQ,14991.1
NCL,MUS,10984.41
NCL,MWI,13407.85
NCL,MYS,7341.949
NCL,NAM,14116.23
NCL,NCL,111.3993
NCL,NER,17858.81
NCL,NFK,822.5537
NCL,NGA,17426.92
NCL,NIC,12314.81
NCL,NIU,2505.21
NCL,NLD,16295.65
NCL,NOR,15359.78
NCL,NPL,10338.48
NCL,NRU,2371.865
NCL,NZL,2122.829
NCL,OMN,12788.11
NCL,PAK,11692.46
NCL,PAL,15132.51
NCL,PAN,12812.76
NCL,PCN,
NCL,PER,12244.29
NCL,PHL,6242.56
NCL,PLW,4750.901
NCL,PNG,2611.211
NCL,POL,15651.09
NCL,PRI,14556.34
NCL,PRK,7983.121
NCL,PRT,18053.36
NCL,PRY,13008.78
NCL,PYF,4633.54
NCL,QAT,13438.52
NCL,REU,11130.39
NCL,ROM,15613.43
NCL,RUS,13658.86
NCL,RWA,14599.05
NCL,SAU,14208.7
NCL,SDN,15128.6
NCL,SEN,19153.04
NCL,SGP,7243.538
NCL,SHN,15712.49
NCL,SLB,1569.779
NCL,SLE,18535.18
NCL,SLV,12063.45
NCL,SMR,16591.91
NCL,SOM,13393.31
NCL,SPM,15325.95
NCL,STP,16774.35
NCL,SUR,15202.89
NCL,SVK,15881.44
NCL,SVN,16297.65
NCL,SWE,15294.21
NCL,SWZ,12785.64
NCL,SYC,11948.2
NCL,SYR,14901.56
NCL,TCA,14124.11
NCL,TCD,16630.19
NCL,TGO,17746.9
NCL,THA,8185.557
NCL,TJK,12113.07
NCL,TKL,2762.842
NCL,TKM,12954.87
NCL,TMP,4582.516
NCL,TON,1945.957
NCL,TTO,14803.71
NCL,TUN,17226.83
NCL,TUR,15299.65
NCL,TUV,2042.665
NCL,TWN,7092.956
NCL,TZA,13701.37
NCL,UGA,14505.21
NCL,UKR,14939.28
NCL,URY,12344.83
NCL,USA,12396.99
NCL,UZB,12230.7
NCL,VCT,14922.4
NCL,VEN,14132.98
NCL,VGB,14729.55
NCL,VNM,7633.875
NCL,VUT,579.1039
NCL,WLF,2095.042
NCL,WSM,2484.455
NCL,YEM,13860.46
NCL,YUG,16033.08
NCL,ZAF,12888.22
NCL,ZAR,15265.59
NCL,ZMB,13933.32
NCL,ZWE,13451.84
NER,ABW,8090.482
NER,AFG,6687.471
NER,AGO,2857.859
NER,AIA,7256.129
NER,ALB,3342.36
NER,AND,3191.604
NER,ANT,7882.24
NER,ARE,5374.448
NER,ARG,8729.721
NER,ARM,4817.604
NER,ATG,7147.389
NER,AUS,15449.09
NER,AUT,3889.78
NER,AZE,5154.505
NER,BDI,3346.106
NER,BEL,4099.982
NER,BEN,829.765
NER,BFA,825.3234
NER,BGD,8932.281
NER,BGR,3721.94
NER,BHR,4918.389
NER,BHS,8612.546
NER,BIH,3574.716
NER,BLR,4838.387
NER,BLZ,9907.739
NER,BMU,7295.138
NER,BOL,8543.314
NER,BRA,6593.578
NER,BRB,6970.75
NER,BRN,11987.99
NER,BTN,8802.518
NER,BWA,4775.846
NER,CAF,1814.79
NER,CAN,9017.27
NER,CCK,
NER,CHE,3681.534
NER,CHL,9628.624
NER,CHN,10977.15
NER,CIV,1412.052
NER,CMR,1241.117
NER,COG,2293.277
NER,COK,18231.35
NER,COL,8770.638
NER,COM,5160.813
NER,CPV,3136.484
NER,CRI,9660.402
NER,CUB,8905.134
NER,CXR,
NER,CYM,9134.817
NER,CYP,3666.843
NER,CZE,4107.755
NER,DEU,4181.92
NER,DJI,4141.012
NER,DMA,7119.82
NER,DNK,4678.64
NER,DOM,7980.874
NER,DZA,2472.298
NER,ECU,9458.029
NER,EGY,3215.433
NER,ERI,3697.891
NER,ESH,2386.951
NER,ESP,3019.134
NER,EST,5291.929
NER,ETH,3728.926
NER,FIN,5479.41
NER,FJI,19160.94
NER,FLK,9488.429
NER,FRA,3647.055
NER,FRO,5422.087
NER,FSM,15749.36
NER,GAB,1709.28
NER,GBR,4324.887
NER,GEO,4843.614
NER,GHA,1101.132
NER,GIB,2677.113
NER,GIN,2000.484
NER,GLP,7126.377
NER,GMB,2317.543
NER,GNB,2243.702
NER,GNQ,1401.558
NER,GRC,3262.422
NER,GRD,7211.729
NER,GRL,7105.495
NER,GTM,10218.55
NER,GUF,6417.47
NER,GUY,6945.261
NER,HKG,11303.93
NER,HND,9882.892
NER,HRV,3635.458
NER,HTI,8222.542
NER,HUN,3932.862
NER,IDN,11574.73
NER,IND,7621.787
NER,IRL,4473.438
NER,IRN,5193.075
NER,IRQ,4550.649
NER,ISL,5949.09
NER,ISR,3633.69
NER,ITA,3268.81
NER,JAM,8712.644
NER,JOR,3714.153
NER,JPN,12564.6
NER,KAZ,7135.769
NER,KEN,3937.309
NER,KGZ,7259.412
NER,KHM,10702.31
NER,KIR,17870.43
NER,KNA,7198.293
NER,KOR,11766.53
NER,KWT,4722.172
NER,LAO,10420.15
NER,LBN,3780.792
NER,LBR,1902.284
NER,LBY,2322.321
NER,LCA,7101.772
NER,LKA,8215.666
NER,LSO,5426.755
NER,LTU,4858.538
NER,LUX,3958.405
NER,LVA,5030.209
NER,MAC,
NER,MAR,2496.506
NER,MDA,4288.179
NER,MDG,5957.194
NER,MDV,7577.821
NER,MEX,11047.11
NER,MHL,17083.05
NER,MKD,3470.985
NER,MLI,1339.327
NER,MLT,2613.166
NER,MMR,9651.753
NER,MNG,9632.434
NER,MNP,14613.33
NER,MOZ,5135.249
NER,MRT,2185.949
NER,MSR,
NER,MTQ,7094.648
NER,MUS,6902.099
NER,MWI,4542.811
NER,MYS,10883.86
NER,NAM,4243.943
NER,NCL,17858.81
NER,NER,417.2638
NER,NFK,17607.4
NER,NGA,814.8552
NER,NIC,9815.299
NER,NIU,19226.05
NER,NLD,4235.555
NER,NOR,5183.058
NER,NPL,8300.046
NER,NRU,17523.21
NER,NZL,17011.94
NER,OMN,5591.078
NER,PAK,6914.238
NER,PAL,3600.964
NER,PAN,9261.441
NER,PCN,
NER,PER,9437.572
NER,PHL,12415.75
NER,PLW,13960.7
NER,PNG,15818.94
NER,POL,4392.741
NER,PRI,7586.357
NER,PRK,11528.69
NER,PRT,3141.971
NER,PRY,8029.377
NER,PYF,17293.58
NER,QAT,4994.52
NER,REU,6764.484
NER,ROM,3994.637
NER,RUS,6053.112
NER,RWA,3286.504
NER,SAU,4168.821
NER,SDN,2938.495
NER,SEN,2373.796
NER,SGP,10931.57
NER,SHN,3771.872
NER,SLB,17222.71
NER,SLE,2032.014
NER,SLV,10085.43
NER,SMR,3403.577
NER,SOM,4542.605
NER,SPM,6701.931
NER,STP,1577.724
NER,SUR,6650.731
NER,SVK,4055.408
NER,SVN,3689.7
NER,SWE,5062.039
NER,SWZ,5348.095
NER,SYC,5948.393
NER,SYR,3969.758
NER,TCA,8050.11
NER,TCD,1283.036
NER,TGO,922.4936
NER,THA,10230.63
NER,TJK,6803.706
NER,TKL,19295.66
NER,TKM,5958.613
NER,TMP,13540.05
NER,TON,19222.06
NER,TTO,7216.565
NER,TUN,2500.999
NER,TUR,3876.054
NER,TUV,19012.42
NER,TWN,11869.85
NER,TZA,4183.178
NER,UGA,3374.583
NER,UKR,4647.635
NER,URY,8418.965
NER,USA,9733.807
NER,UZB,6754.932
NER,VCT,7142.044
NER,VEN,7907.837
NER,VGB,7411.446
NER,VNM,10856.14
NER,VUT,18163.65
NER,WLF,19697.69
NER,WSM,19603.05
NER,YEM,4247.76
NER,YUG,3653.087
NER,ZAF,5368.298
NER,ZAR,2769.703
NER,ZMB,4079.352
NER,ZWE,4591.623
NFK,ABW,13783.78
NFK,AFG,12637.61
NFK,AGO,14899.56
NFK,AIA,14724.08
NFK,ALB,16862.96
NFK,AND,18106.51
NFK,ANT,13986.03
NFK,ARE,13446.53
NFK,ARG,11413.31
NFK,ARM,14798.12
NFK,ATG,14790.61
NFK,AUS,2268.532
NFK,AUT,16896.33
NFK,AZE,14439.45
NFK,BDI,14321.51
NFK,BEL,17247.66
NFK,BEN,17230.74
NFK,BFA,17896.88
NFK,BGD,10161.15
NFK,BGR,16411.29
NFK,BHR,13932.26
NFK,BHS,13615.98
NFK,BIH,16900.35
NFK,BLR,15808.95
NFK,BLZ,12232.3
NFK,BMU,15021.16
NFK,BOL,12265.96
NFK,BRA,13673.52
NFK,BRB,14817.92
NFK,BRN,6830.386
NFK,BTN,10417.44
NFK,BWA,12915.59
NFK,CAF,15856.87
NFK,CAN,13411.33
NFK,CCK,
NFK,CHE,17406.06
NFK,CHL,10714.14
NFK,CHN,8988.023
NFK,CIV,17364.53
NFK,CMR,16458.1
NFK,COG,15409.43
NFK,COK,3376.387
NFK,COL,12963.23
NFK,COM,12521.34
NFK,CPV,18101.76
NFK,CRI,12279.57
NFK,CUB,13268.77
NFK,CXR,
NFK,CYM,12996.08
NFK,CYP,15747.6
NFK,CZE,16752.97
NFK,DEU,16951.88
NFK,DJI,14022.57
NFK,DMA,14760.44
NFK,DNK,16526.49
NFK,DOM,14063.63
NFK,DZA,18401.62
NFK,ECU,12110.5
NFK,EGY,15886.58
NFK,ERI,14561.45
NFK,ESH,19710.59
NFK,ESP,18525.52
NFK,EST,15645.14
NFK,ETH,14310.69
NFK,FIN,15548.13
NFK,FJI,1622.204
NFK,FLK,9994.589
NFK,FRA,17661.55
NFK,FRO,16339.51
NFK,FSM,4393.088
NFK,GAB,16040.43
NFK,GBR,17268.4
NFK,GEO,14876.75
NFK,GHA,17248.23
NFK,GIB,19029.82
NFK,GIN,17882.85
NFK,GLP,14782.72
NFK,GMB,18236.78
NFK,GNB,18090.0
NFK,GNQ,16331.23
NFK,GRC,16612.31
NFK,GRD,14567.31
NFK,GRL,15112.28
NFK,GTM,11880.93
NFK,GUF,14968.65
NFK,GUY,14590.14
NFK,HKG,8128.61
NFK,HND,12199.91
NFK,HRV,16972.1
NFK,HTI,13836.8
NFK,HUN,16665.67
NFK,IDN,6826.194
NFK,IND,11267.06
NFK,IRL,17322.32
NFK,IRN,14089.2
NFK,IRQ,14677.7
NFK,ISL,16050.2
NFK,ISR,15564.28
NFK,ITA,17389.94
NFK,JAM,13362.46
NFK,JOR,15469.23
NFK,JPN,7881.103
NFK,KAZ,12825.09
NFK,KEN,13819.75
NFK,KGZ,12428.19
NFK,KHM,8190.984
NFK,KIR,3458.645
NFK,KNA,14638.37
NFK,KOR,8455.411
NFK,KWT,14273.92
NFK,LAO,8666.667
NFK,LBN,15530.12
NFK,LBR,17496.98
NFK,LBY,17344.11
NFK,LCA,14729.9
NFK,LKA,10218.06
NFK,LSO,12289.3
NFK,LTU,15961.99
NFK,LUX,17285.06
NFK,LVA,15848.37
NFK,MAC,
NFK,MAR,19325.67
NFK,MDA,15998.27
NFK,MDG,11696.35
NFK,MDV,10673.86
NFK,MEX,11236.66
NFK,MHL,4089.674
NFK,MKD,16710.94
NFK,MLI,18186.88
NFK,MLT,17447.19
NFK,MMR,9327.754
NFK,MNG,10573.37
NFK,MNP,5470.419
NFK,MOZ,12511.09
NFK,MRT,18771.27
NFK,MSR,
NFK,MTQ,14758.41
NFK,MUS,10783.25
NFK,MWI,13090.86
NFK,MYS,7732.53
NFK,NAM,13556.8
NFK,NCL,822.5537
NFK,NER,17607.4
NFK,NFK,2.225194
NFK,NGA,17040.66
NFK,NIC,12197.59
NFK,NIU,2496.78
NFK,NLD,17104.2
NFK,NOR,16176.56
NFK,NPL,10873.69
NFK,NRU,3172.115
NFK,NZL,1322.491
NFK,OMN,13158.55
NFK,PAK,12187.01
NFK,PAL,15572.49
NFK,PAN,12611.91
NFK,PCN,
NFK,PER,11774.46
NFK,PHL,6856.784
NFK,PLW,5415.274
NFK,PNG,3254.359
NFK,POL,16412.83
NFK,PRI,14420.42
NFK,PRK,8759.835
NFK,PRT,18865.89
NFK,PRY,12304.61
NFK,PYF,4487.255
NFK,QAT,13818.32
NFK,REU,10905.31
NFK,ROM,16290.77
NFK,RUS,14403.1
NFK,RWA,14396.1
NFK,SAU,14534.2
NFK,SDN,15232.11
NFK,SEN,18345.16
NFK,SGP,7603.814
NFK,SHN,14940.57
NFK,SLB,2369.261
NFK,SLE,17741.88
NFK,SLV,11982.28
NFK,SMR,17308.45
NFK,SOM,13411.15
NFK,SPM,15745.71
NFK,STP,16279.59
NFK,SUR,14784.8
NFK,SVK,16618.11
NFK,SVN,17027.52
NFK,SWE,16100.24
NFK,SWZ,12319.82
NFK,SYC,11928.68
NFK,SYR,15401.48
NFK,TCA,14067.99
NFK,TCD,16499.6
NFK,TGO,17242.33
NFK,THA,8664.794
NFK,TJK,12708.73
NFK,TKL,3069.173
NFK,TKM,13530.9
NFK,TMP,4967.797
NFK,TON,1936.747
NFK,TTO,14503.17
NFK,TUN,17813.47
NFK,TUR,15876.32
NFK,TUV,2601.19
NFK,TWN,7780.389
NFK,TZA,13511.13
NFK,UGA,14368.69
NFK,UKR,15635.38
NFK,URY,11595.63
NFK,USA,12680.81
NFK,UZB,12844.18
NFK,VCT,14665.64
NFK,VEN,13869.88
NFK,VGB,14586.62
NFK,VNM,8154.055
NFK,VUT,1336.946
NFK,WLF,2395.766
NFK,WSM,2677.459
NFK,YEM,14041.77
NFK,YUG,16709.43
NFK,ZAF,12363.98
NFK,ZAR,14898.59
NFK,ZMB,13559.06
NFK,ZWE,13050.46
NGA,ABW,8276.091
NGA,AFG,7004.981
NGA,AGO,2209.762
NGA,AIA,7501.903
NGA,ALB,3946.62
NGA,AND,3866.603
NGA,ANT,8069.989
NGA,ARE,5582.634
NGA,ARG,8365.153
NGA,ARM,5264.787
NGA,ATG,7378.682
NGA,AUS,14970.54
NGA,AUT,4536.687
NGA,AZE,5585.257
NGA,BDI,2961.624
NGA,BEL,4773.984
NGA,BEN,475.8779
NGA,BFA,1032.141
NGA,BGD,9127.244
NGA,BGR,4302.632
NGA,BHR,5153.977
NGA,BHS,8951.357
NGA,BIH,4201.283
NGA,BLR,5455.074
NGA,BLZ,10181.37
NGA,BMU,7700.743
NGA,BOL,8361.648
NGA,BRA,6321.692
NGA,BRB,7149.816
NGA,BRN,12022.1
NGA,BTN,9037.842
NGA,BWA,4159.786
NGA,CAF,1495.366
NGA,CAN,9559.208
NGA,CCK,
NGA,CHE,4349.294
NGA,CHL,9294.668
NGA,CHN,11356.99
NGA,CIV,1190.701
NGA,CMR,821.7526
NGA,COG,1687.824
NGA,COK,17901.19
NGA,COL,8887.559
NGA,COM,4767.278
NGA,CPV,3358.392
NGA,CRI,9843.134
NGA,CUB,9211.397
NGA,CXR,
NGA,CYM,9415.032
NGA,CYP,4118.55
NGA,CZE,4756.805
NGA,DEU,4846.996
NGA,DJI,4129.151
NGA,DMA,7329.358
NGA,DNK,5343.819
NGA,DOM,8239.583
NGA,DZA,3141.272
NGA,ECU,9498.082
NGA,EGY,3615.665
NGA,ERI,3757.624
NGA,ESH,2906.125
NGA,ESP,3684.669
NGA,EST,5931.715
NGA,ETH,3665.917
NGA,FIN,6125.244
NGA,FJI,18638.0
NGA,FLK,8964.086
NGA,FRA,4320.865
NGA,FRO,6100.276
NGA,FSM,16013.97
NGA,GAB,1074.995
NGA,GBR,5001.921
NGA,GEO,5312.308
NGA,GHA,772.5333
NGA,GIB,3333.951
NGA,GIN,2052.227
NGA,GLP,7346.864
NGA,GMB,2497.357
NGA,GNB,2374.832
NGA,GNQ,794.3906
NGA,GRC,3823.579
NGA,GRD,7381.119
NGA,GRL,7759.739
NGA,GTM,10466.72
NGA,GUF,6476.502
NGA,GUY,7036.467
NGA,HKG,11540.16
NGA,HND,10127.96
NGA,HRV,4272.9
NGA,HTI,8483.522
NGA,HUN,4562.723
NGA,IDN,11475.27
NGA,IND,7782.846
NGA,IRL,5148.596
NGA,IRN,5545.046
NGA,IRQ,4913.328
NGA,ISL,6621.941
NGA,ISR,4034.107
NGA,ITA,3917.507
NGA,JAM,8972.555
NGA,JOR,4106.17
NGA,JPN,13024.73
NGA,KAZ,7592.865
NGA,KEN,3652.942
NGA,KGZ,7654.03
NGA,KHM,10793.08
NGA,KIR,18302.38
NGA,KNA,7428.095
NGA,KOR,12192.78
NGA,KWT,5011.929
NGA,LAO,10577.77
NGA,LBN,4201.851
NGA,LBR,1794.736
NGA,LBY,2905.624
NGA,LCA,7293.395
NGA,LKA,8202.626
NGA,LSO,4795.3
NGA,LTU,5493.008
NGA,LUX,4630.053
NGA,LVA,5667.803
NGA,MAC,
NGA,MAR,3135.584
NGA,MDA,4872.394
NGA,MDG,5509.654
NGA,MDV,7503.452
NGA,MEX,11398.09
NGA,MHL,17561.89
NGA,MKD,4067.542
NGA,MLI,1557.419
NGA,MLT,3232.355
NGA,MMR,9794.517
NGA,MNG,10095.16
NGA,MNP,14922.99
NGA,MOZ,4598.048
NGA,MRT,2516.1
NGA,MSR,
NGA,MTQ,7294.47
NGA,MUS,6493.878
NGA,MWI,4053.085
NGA,MYS,10877.35
NGA,NAM,3583.921
NGA,NCL,17426.92
NGA,NER,814.8552
NGA,NFK,17040.66
NGA,NGA,428.9456
NGA,NIC,10028.09
NGA,NIU,18701.71
NGA,NLD,4908.845
NGA,NOR,5852.888
NGA,NPL,8533.958
NGA,NRU,17783.56
NGA,NZL,16348.99
NGA,OMN,5766.651
NGA,PAK,7160.819
NGA,PAL,3996.847
NGA,PAN,9423.3
NGA,PCN,
NGA,PER,9357.156
NGA,PHL,12576.2
NGA,PLW,14099.32
NGA,PNG,15767.46
NGA,POL,5032.868
NGA,PRI,7836.309
NGA,PRK,11974.79
NGA,PRT,3789.559
NGA,PRY,7729.442
NGA,PYF,17151.87
NGA,QAT,5214.471
NGA,REU,6338.649
NGA,ROM,4586.786
NGA,RUS,6620.903
NGA,RWA,2929.649
NGA,SAU,4387.184
NGA,SDN,2999.335
NGA,SEN,2587.201
NGA,SGP,10896.54
NGA,SHN,3210.238
NGA,SLB,17166.45
NGA,SLE,2032.099
NGA,SLV,10319.84
NGA,SMR,4054.556
NGA,SOM,4389.378
NGA,SPM,7247.634
NGA,STP,902.9292
NGA,SUR,6725.251
NGA,SVK,4689.738
NGA,SVN,4335.243
NGA,SWE,5721.762
NGA,SWZ,4747.928
NGA,SYC,5711.488
NGA,SYR,4395.861
NGA,TCA,8340.968
NGA,TCD,1247.325
NGA,TGO,570.3091
NGA,THA,10333.23
NGA,TJK,7166.902
NGA,TKL,19553.24
NGA,TKM,6339.33
NGA,TMP,13426.8
NGA,TON,18584.88
NGA,TTO,7364.282
NGA,TUN,3148.67
NGA,TUR,4386.738
NGA,TUV,19196.37
NGA,TWN,12151.07
NGA,TZA,3818.978
NGA,UGA,3094.014
NGA,UKR,5220.772
NGA,URY,8029.311
NGA,USA,10213.47
NGA,UZB,7140.793
NGA,VCT,7323.743
NGA,VEN,8060.509
NGA,VGB,7661.287
NGA,VNM,10978.85
NGA,VUT,17841.94
NGA,WLF,19335.75
NGA,WSM,19296.12
NGA,YEM,4293.488
NGA,YUG,4265.362
NGA,ZAF,4737.2
NGA,ZAR,2234.802
NGA,ZMB,3540.468
NGA,ZWE,4032.298
NIC,ABW,1764.175
NIC,AFG,14136.32
NIC,AGO,11323.73
NIC,AIA,2566.351
NIC,ALB,10418.4
NIC,AND,8910.539
NIC,ANT,1977.792
NIC,ARE,14137.28
NIC,ARG,5753.554
NIC,ARM,12292.08
NIC,ATG,2669.663
NIC,AUS,14280.13
NIC,AUT,9833.189
NIC,AZE,12561.01
NIC,BDI,12902.1
NIC,BEL,8994.31
NIC,BEN,9671.705
NIC,BFA,9091.818
NIC,BGD,16019.12
NIC,BGR,10744.19
NIC,BHR,13690.25
NIC,BHS,1718.923
NIC,BIH,10160.61
NIC,BLR,10436.68
NIC,BLZ,629.2749
NIC,BMU,3128.361
NIC,BOL,3998.29
NIC,BRA,5695.206
NIC,BRB,2887.798
NIC,BRN,17040.08
NIC,BTN,15610.79
NIC,BWA,12818.57
NIC,CAF,11483.53
NIC,CAN,4109.62
NIC,CCK,
NIC,CHE,9311.03
NIC,CHL,5327.253
NIC,CHN,14135.46
NIC,CIV,8956.699
NIC,CMR,10701.32
NIC,COG,11235.24
NIC,COK,8838.779
NIC,COL,1462.733
NIC,COM,14589.85
NIC,CPV,6699.067
NIC,CRI,348.7203
NIC,CUB,1319.984
NIC,CXR,
NIC,CYM,936.2548
NIC,CYP,11772.89
NIC,CZE,9792.519
NIC,DEU,9363.904
NIC,DJI,13837.05
NIC,DMA,2703.916
NIC,DNK,9353.388
NIC,DOM,1869.414
NIC,DZA,9173.861
NIC,ECU,1716.465
NIC,EGY,11833.31
NIC,ERI,13306.63
NIC,ESH,7706.567
NIC,ESP,8578.695
NIC,EST,10036.5
NIC,ETH,13497.81
NIC,FIN,9902.109
NIC,FJI,11011.61
NIC,FLK,7638.378
NIC,FRA,8964.235
NIC,FRO,8256.872
NIC,FSM,13122.09
NIC,GAB,10692.7
NIC,GBR,8589.038
NIC,GEO,12123.71
NIC,GHA,9381.1
NIC,GIB,8397.696
NIC,GIN,8006.112
NIC,GLP,2692.107
NIC,GMB,7552.406
NIC,GNB,7670.321
NIC,GNQ,10563.72
NIC,GRC,10822.38
NIC,GRD,2665.945
NIC,GRL,6579.082
NIC,GTM,555.1916
NIC,GUF,3758.192
NIC,GUY,3152.143
NIC,HKG,15584.14
NIC,HND,344.3787
NIC,HRV,9995.7
NIC,HTI,1640.839
NIC,HUN,10141.02
NIC,IDN,18178.89
NIC,IND,15771.27
NIC,IRL,8210.669
NIC,IRN,13160.62
NIC,IRQ,12758.65
NIC,ISL,7577.921
NIC,ISR,12058.88
NIC,ITA,9747.508
NIC,JAM,1177.404
NIC,JOR,12146.67
NIC,JPN,12989.74
NIC,KAZ,12927.84
NIC,KEN,13661.42
NIC,KGZ,13642.66
NIC,KHM,17085.77
NIC,KIR,11030.78
NIC,KNA,3013.978
NIC,KOR,13534.62
NIC,KWT,13283.02
NIC,LAO,16489.41
NIC,LBN,12015.13
NIC,LBR,8336.235
NIC,LBY,10400.91
NIC,LCA,2739.28
NIC,LKA,17359.23
NIC,LSO,12986.51
NIC,LTU,10122.15
NIC,LUX,9137.813
NIC,LVA,10069.9
NIC,MAC,
NIC,MAR,8290.296
NIC,MDA,10814.94
NIC,MDG,15025.75
NIC,MDV,17148.09
NIC,MEX,1965.935
NIC,MHL,11320.27
NIC,MKD,10526.02
NIC,MLI,8541.338
NIC,MLT,10154.33
NIC,MMR,16634.46
NIC,MNG,13228.65
NIC,MNP,13552.09
NIC,MOZ,13718.17
NIC,MRT,7646.229
NIC,MSR,
NIC,MTQ,2737.213
NIC,MUS,16067.22
NIC,MWI,13615.75
NIC,MYS,17885.52
NIC,NAM,11879.81
NIC,NCL,12314.81
NIC,NER,9815.299
NIC,NFK,12197.59
NIC,NGA,10028.09
NIC,NIC,92.76819
NIC,NIU,9813.092
NIC,NLD,9029.228
NIC,NOR,9140.993
NIC,NPL,15483.04
NIC,NRU,11865.82
NIC,NZL,11679.0
NIC,OMN,14446.23
NIC,PAK,14776.32
NIC,PAL,12066.31
NIC,PAN,773.2418
NIC,PCN,
NIC,PER,2837.102
NIC,PHL,15818.5
NIC,PLW,15028.08
NIC,PNG,14173.06
NIC,POL,9982.54
NIC,PRI,2242.656
NIC,PRK,13342.16
NIC,PRT,8033.243
NIC,PRY,5251.514
NIC,PYF,7718.644
NIC,QAT,13818.97
NIC,REU,15843.36
NIC,ROM,10661.33
NIC,RUS,11301.33
NIC,RWA,12901.5
NIC,SAU,13221.46
NIC,SDN,12600.28
NIC,SEN,7474.222
NIC,SGP,18154.53
NIC,SHN,9129.584
NIC,SLB,12831.56
NIC,SLE,8043.271
NIC,SLV,358.7409
NIC,SMR,9749.048
NIC,SOM,14330.96
NIC,SPM,4757.782
NIC,STP,10321.0
NIC,SUR,3569.763
NIC,SVK,10075.14
NIC,SVN,9858.598
NIC,SWE,9522.176
NIC,SWZ,13356.85
NIC,SYC,15733.61
NIC,SYR,12071.42
NIC,TCA,1892.186
NIC,TCD,11070.24
NIC,TGO,9563.317
NIC,THA,17034.18
NIC,TJK,13791.73
NIC,TKL,9731.939
NIC,TKM,13302.96
NIC,TMP,16528.38
NIC,TON,10380.69
NIC,TTO,2711.546
NIC,TUN,9786.554
NIC,TUR,11423.39
NIC,TUV,10775.89
NIC,TWN,15000.45
NIC,TZA,13748.3
NIC,UGA,13104.07
NIC,UKR,11007.43
NIC,URY,6067.601
NIC,USA,3287.268
NIC,UZB,13564.29
NIC,VCT,2713.127
NIC,VEN,2030.937
NIC,VGB,2415.444
NIC,VNM,16743.65
NIC,VUT,12074.92
NIC,WLF,10323.86
NIC,WSM,9881.265
NIC,YEM,13826.57
NIC,YUG,10362.72
NIC,ZAF,12886.8
NIC,ZAR,11896.07
NIC,ZMB,12963.49
NIC,ZWE,13222.57
NIU,ABW,11492.94
NIU,AFG,14092.16
NIU,AGO,16793.27
NIU,AIA,12376.87
NIU,ALB,17404.11
NIU,AND,17298.74
NIU,ANT,11701.17
NIU,ARE,15349.76
NIU,ARG,10543.75
NIU,ARM,15988.23
NIU,ATG,12469.52
NIU,AUS,4733.604
NIU,AUT,16782.07
NIU,AZE,15649.85
NIU,BDI,16753.58
NIU,BEL,16454.25
NIU,BEN,18513.71
NIU,BFA,18509.41
NIU,BGD,11802.74
NIU,BGR,17047.14
NIU,BHR,15817.72
NIU,BHS,11141.54
NIU,BIH,17139.29
NIU,BLR,15891.78
NIU,BLZ,9785.975
NIU,BMU,12527.69
NIU,BOL,10786.95
NIU,BRA,12702.96
NIU,BRB,12593.87
NIU,BRN,8670.724
NIU,BTN,11950.75
NIU,BWA,15001.16
NIU,CAF,18216.49
NIU,CAN,11048.47
NIU,CCK,
NIU,CHE,16910.66
NIU,CHL,9651.909
NIU,CHN,9816.105
NIU,CIV,17873.32
NIU,CMR,18541.75
NIU,COG,17415.61
NIU,COK,1105.699
NIU,COL,10758.3
NIU,COM,14990.88
NIU,CPV,16391.33
NIU,CRI,9936.694
NIU,CUB,10814.14
NIU,CXR,
NIU,CYM,10557.37
NIU,CYP,17140.69
NIU,CZE,16559.98
NIU,DEU,16429.35
NIU,DJI,16399.53
NIU,DMA,12475.32
NIU,DNK,15939.83
NIU,DOM,11674.55
NIU,DZA,18016.86
NIU,ECU,10013.87
NIU,EGY,17581.45
NIU,ERI,16893.26
NIU,ESH,17476.92
NIU,ESP,17364.35
NIU,EST,15401.94
NIU,ETH,16749.98
NIU,FIN,15202.17
NIU,FJI,1261.04
NIU,FLK,9790.687
NIU,FRA,16882.54
NIU,FRO,15070.67
NIU,FSM,5029.663
NIU,GAB,17901.79
NIU,GBR,16172.53
NIU,GEO,15962.2
NIU,GHA,18198.64
NIU,GIB,17602.15
NIU,GIN,17366.38
NIU,GLP,12479.53
NIU,GMB,17140.67
NIU,GNB,17177.96
NIU,GNQ,18211.22
NIU,GRC,17521.98
NIU,GRD,12346.9
NIU,GRL,13226.14
NIU,GTM,9450.979
NIU,GUF,13042.12
NIU,GUY,12544.25
NIU,HKG,9456.325
NIU,HND,9779.665
NIU,HRV,17057.57
NIU,HTI,11438.16
NIU,HUN,16776.27
NIU,IDN,8981.53
NIU,IND,13086.72
NIU,IRL,15967.7
NIU,IRN,15593.52
NIU,IRQ,16238.31
NIU,ISL,14470.77
