country,date,spei
Georgia,2022-04-16,-0.5015545
Germany,2022-04-16,-1.0297241
Ghana,2022-04-16,-0.58016926
Greece,2022-04-16,-0.801714
Greenland,2022-04-16,0.2365231
Guatemala,2022-04-16,0.57626164
Guinea,2022-04-16,0.014651342
Guinea-Bissau,2022-04-16,-1.032713
Guyana,2022-04-16,1.5210909
Haiti,2022-04-16,0.87706655
Honduras,2022-04-16,0.7380281
Hungary,2022-04-16,-1.458662
Iceland,2022-04-16,1.6478975
India,2022-04-16,-0.79328257
Indonesia,2022-04-16,0.016962437
Iran,2022-04-16,-1.4869978
Iraq,2022-04-16,-1.3675072
Ireland,2022-04-16,0.037715964
Israel,2022-04-16,-0.17700376
Italy,2022-04-16,-1.614152
Ivory Coast,2022-04-16,-0.16972575
Jamaica,2022-04-16,1.2867507
Japan,2022-04-16,-1.0257512
Jordan,2022-04-16,-0.2283137
Kazakhstan,2022-04-16,-0.90315473
Kenya,2022-04-16,0.72340536
Kiribati,2022-04-16,
Kosovo,2022-04-16,-0.9632788
Kuwait,2022-04-16,-1.8328253
Kyrgyzstan,2022-04-16,0.40275094
Laos,2022-04-16,1.9189827
Latvia,2022-04-16,-0.89604676
Lebanon,2022-04-16,-0.5069351
Lesotho,2022-04-16,1.0107607
Liberia,2022-04-16,-0.4009062
Libya,2022-04-16,-0.0048768176
Lithuania,2022-04-16,-0.77100104
Luxembourg,2022-04-16,-0.74539214
Madagascar,2022-04-16,-0.035434652
Malawi,2022-04-16,0.8718503
Malaysia,2022-04-16,1.0780118
Mali,2022-04-16,-0.93530804
Mauritania,2022-04-16,-0.8747095
Mauritius,2022-04-16,1.7805015
Mexico,2022-04-16,-1.0615443
Moldova,2022-04-16,-1.2874283
Mongolia,2022-04-16,-1.3648396
Montenegro,2022-04-16,-1.0241982
Morocco,2022-04-16,-0.5272675
Mozambique,2022-04-16,0.59067076
Myanmar,2022-04-16,0.99391735
Namibia,2022-04-16,0.17446163
Nepal,2022-04-16,-0.32975405
Netherlands,2022-04-16,-0.8266072
New Caledonia,2022-04-16,1.1980587
New Zealand,2022-04-16,0.24031492
Nicaragua,2022-04-16,0.2680451
Niger,2022-04-16,0.15220305
Nigeria,2022-04-16,0.13909137
North Korea,2022-04-16,-0.7337126
North Macedonia,2022-04-16,-0.7732906
Northern Cyprus,2022-04-16,0.044482883
Norway,2022-04-16,0.22833444
Oman,2022-04-16,-0.969283
Pakistan,2022-04-16,-2.258005
Palestine,2022-04-16,-0.17626822
Panama,2022-04-16,0.9001713
Papua New Guinea,2022-04-16,-0.2967335
Paraguay,2022-04-16,-0.64872533
Peru,2022-04-16,-0.3931336
Philippines,2022-04-16,1.5488855
Poland,2022-04-16,-1.1157727
Portugal,2022-04-16,-0.49524054
Puerto Rico,2022-04-16,0.5916552
Qatar,2022-04-16,-1.6309525
Republic of Serbia,2022-04-16,-1.1593
Republic of the Congo,2022-04-16,-0.93609565
Romania,2022-04-16,-1.3068727
Russia,2022-04-16,-0.06807438
Rwanda,2022-04-16,0.9216329
Saint Vincent and the Grenadines,2022-04-16,0.47930372
Samoa,2022-04-16,-1.0518649
Saudi Arabia,2022-04-16,-1.1911255
Senegal,2022-04-16,-1.2208747
Siachen Glacier,2022-04-16,-1.273653
Sierra Leone,2022-04-16,-0.22521372
Slovakia,2022-04-16,-1.4293255
Slovenia,2022-04-16,-1.3943439
Solomon Islands,2022-04-16,-0.00087223406
Somalia,2022-04-16,0.928995
Somaliland,2022-04-16,-0.6989691
South Africa,2022-04-16,0.46592987
South Georgia and the Islands,2022-04-16,-0.7521018
South Korea,2022-04-16,-0.92885417
South Sudan,2022-04-16,-0.03425946
Spain,2022-04-16,0.14987805
Sri Lanka,2022-04-16,1.0728854
Sudan,2022-04-16,0.07561807
Suriname,2022-04-16,1.0800481
Sweden,2022-04-16,-0.08325718
Switzerland,2022-04-16,-0.96968246
Syria,2022-04-16,-0.93128204
Taiwan,2022-04-16,-0.08569174
Tajikistan,2022-04-16,-0.13040845
Thailand,2022-04-16,1.654601
The Bahamas,2022-04-16,-0.13778721
Togo,2022-04-16,-0.55280447
Trinidad and Tobago,2022-04-16,1.45268
Tunisia,2022-04-16,-1.001814
Turkey,2022-04-16,-0.6442084
Turkmenistan,2022-04-16,-1.1206557
Uganda,2022-04-16,-0.064988576
Ukraine,2022-04-16,-0.66372615
United Arab Emirates,2022-04-16,-1.3668146
United Kingdom,2022-04-16,-0.064026356
United Republic of Tanzania,2022-04-16,0.04970331
United States Virgin Islands,2022-04-16,0.77331954
United States of America,2022-04-16,-0.06096083
Uruguay,2022-04-16,0.27042428
Uzbekistan,2022-04-16,-0.9205372
Vanuatu,2022-04-16,0.013381009
Venezuela,2022-04-16,0.37377152
Vietnam,2022-04-16,1.1348596
Western Sahara,2022-04-16,-0.4886415
Yemen,2022-04-16,-0.07014954
Zambia,2022-04-16,0.069721565
Zimbabwe,2022-04-16,-0.15902717
eSwatini,2022-04-16,-0.091282204
Afghanistan,2022-05-16,-1.35981
Aland,2022-05-16,-0.8592596
Albania,2022-05-16,-1.3648405
Algeria,2022-05-16,-0.62245417
Angola,2022-05-16,0.1273245
Antarctica,2022-05-16,
Argentina,2022-05-16,-0.46061295
Armenia,2022-05-16,-0.010686294
Australia,2022-05-16,0.01935253
Austria,2022-05-16,-1.5278455
Azerbaijan,2022-05-16,0.5152168
Bangladesh,2022-05-16,-0.1763021
Belarus,2022-05-16,-0.5283405
Belgium,2022-05-16,-1.8647063
Belize,2022-05-16,1.7868515
Benin,2022-05-16,-0.5031973
Bhutan,2022-05-16,0.6152623
Bolivia,2022-05-16,-1.0904454
Bosnia and Herzegovina,2022-05-16,-1.6903007
Botswana,2022-05-16,0.49366933
Brazil,2022-05-16,-0.31867284
Brunei,2022-05-16,1.5218451
Bulgaria,2022-05-16,-1.5548491
Burkina Faso,2022-05-16,-0.722362
Burundi,2022-05-16,-0.59392226
Cabo Verde,2022-05-16,-0.45989427
Cambodia,2022-05-16,1.0546771
Cameroon,2022-05-16,-0.23710907
Canada,2022-05-16,0.112809524
Cayman Islands,2022-05-16,
Central African Republic,2022-05-16,-0.024883285
Chad,2022-05-16,-0.082145065
Chile,2022-05-16,-0.2608366
China,2022-05-16,-0.5928536
Colombia,2022-05-16,0.46283385
Comoros,2022-05-16,1.0140983
Costa Rica,2022-05-16,0.61029553
Croatia,2022-05-16,-1.6323673
Cuba,2022-05-16,0.09331385
Cyprus,2022-05-16,-0.20799004
Czechia,2022-05-16,-1.8422645
Democratic Republic of the Congo,2022-05-16,0.053497694
Denmark,2022-05-16,-1.700714
Djibouti,2022-05-16,-0.97358066
Dominican Republic,2022-05-16,0.20334505
East Timor,2022-05-16,-0.7429204
Ecuador,2022-05-16,0.14731899
Egypt,2022-05-16,-0.4467092
El Salvador,2022-05-16,0.24595554
Equatorial Guinea,2022-05-16,-0.3842091
Eritrea,2022-05-16,-0.7532002
Estonia,2022-05-16,-1.1767337
Ethiopia,2022-05-16,-0.23708062
Falkland Islands,2022-05-16,0.733973
Faroe Islands,2022-05-16,-0.30183724
Fiji,2022-05-16,0.86934155
Finland,2022-05-16,-0.5388567
France,2022-05-16,-1.3761699
French Polynesia,2022-05-16,-0.76410675
French Southern and Antarctic Lands,2022-05-16,-1.0734409
Gabon,2022-05-16,-0.49275166
Gambia,2022-05-16,-0.19306895
Georgia,2022-05-16,0.45622218
Germany,2022-05-16,-1.7135949
Ghana,2022-05-16,-0.33909848
Greece,2022-05-16,-1.5477536
Greenland,2022-05-16,0.24946684
Guatemala,2022-05-16,1.4275304
Guinea,2022-05-16,0.45767182
Guinea-Bissau,2022-05-16,0.6032961
Guyana,2022-05-16,1.1933609
Haiti,2022-05-16,0.73019475
Honduras,2022-05-16,0.94711035
Hungary,2022-05-16,-1.672583
Iceland,2022-05-16,1.6056536
India,2022-05-16,-0.3752295
Indonesia,2022-05-16,-0.22989732
Iran,2022-05-16,-1.2238567
Iraq,2022-05-16,-1.0640429
Ireland,2022-05-16,-0.9731247
Israel,2022-05-16,-0.14511293
Italy,2022-05-16,-1.8572145
Ivory Coast,2022-05-16,-0.2207918
Jamaica,2022-05-16,1.0140123
Japan,2022-05-16,-0.8976329
Jordan,2022-05-16,-0.16774154
Kazakhstan,2022-05-16,-0.34289747
Kenya,2022-05-16,0.7891202
Kiribati,2022-05-16,
Kosovo,2022-05-16,-1.6308714
Kuwait,2022-05-16,-1.6544921
Kyrgyzstan,2022-05-16,1.380452
Laos,2022-05-16,1.164243
Latvia,2022-05-16,-1.0526805
Lebanon,2022-05-16,-0.2067765
Lesotho,2022-05-16,1.6443576
Liberia,2022-05-16,-0.40477493
Libya,2022-05-16,-0.41625223
Lithuania,2022-05-16,-0.79949945
Luxembourg,2022-05-16,-1.723245
Madagascar,2022-05-16,0.07655061
Malawi,2022-05-16,0.46870226
Malaysia,2022-05-16,0.9340427
Mali,2022-05-16,-0.72071844
Mauritania,2022-05-16,-0.8086153
Mauritius,2022-05-16,1.9796188
Mexico,2022-05-16,-1.390278
Moldova,2022-05-16,-1.4458096
Mongolia,2022-05-16,-1.9165255
Montenegro,2022-05-16,-1.4838142
Morocco,2022-05-16,-0.6584547
Mozambique,2022-05-16,0.70726424
Myanmar,2022-05-16,0.9272892
Namibia,2022-05-16,0.13775545
Nepal,2022-05-16,-0.24388984
Netherlands,2022-05-16,-1.7226528
New Caledonia,2022-05-16,0.08234116
New Zealand,2022-05-16,-0.74017435
Nicaragua,2022-05-16,1.1295153
Niger,2022-05-16,-0.5836041
Nigeria,2022-05-16,-0.591195
North Korea,2022-05-16,-1.2504436
North Macedonia,2022-05-16,-1.7574737
Northern Cyprus,2022-05-16,-0.16173741
Norway,2022-05-16,-0.04048608
Oman,2022-05-16,-1.1165745
Pakistan,2022-05-16,-2.280154
Palestine,2022-05-16,0.021891654
Panama,2022-05-16,0.7175167
Papua New Guinea,2022-05-16,-0.37849554
Paraguay,2022-05-16,-0.13443424
Peru,2022-05-16,-0.53825426
Philippines,2022-05-16,1.5856425
Poland,2022-05-16,-1.7619749
Portugal,2022-05-16,-0.29491785
Puerto Rico,2022-05-16,-0.43165186
Qatar,2022-05-16,-1.5095367
Republic of Serbia,2022-05-16,-1.5754385
Republic of the Congo,2022-05-16,-0.07216306
Romania,2022-05-16,-1.3800051
Russia,2022-05-16,-0.26072648
Rwanda,2022-05-16,-0.54550266
Saint Vincent and the Grenadines,2022-05-16,-0.44116506
Samoa,2022-05-16,-1.5545218
Saudi Arabia,2022-05-16,-1.1648942
Senegal,2022-05-16,-0.12376129
Siachen Glacier,2022-05-16,-0.43260378
Sierra Leone,2022-05-16,-0.027272642
Slovakia,2022-05-16,-1.8275614
Slovenia,2022-05-16,-1.549556
Solomon Islands,2022-05-16,0.002725708
Somalia,2022-05-16,0.4736477
Somaliland,2022-05-16,-0.8268489
South Africa,2022-05-16,0.75784206
South Georgia and the Islands,2022-05-16,-0.70121187
South Korea,2022-05-16,-1.823555
South Sudan,2022-05-16,-0.3257912
Spain,2022-05-16,-0.13203304
Sri Lanka,2022-05-16,1.2441717
Sudan,2022-05-16,-0.5245123
Suriname,2022-05-16,0.664198
Sweden,2022-05-16,-0.6221818
Switzerland,2022-05-16,-1.6023417
Syria,2022-05-16,-0.12863843
Taiwan,2022-05-16,0.37454224
Tajikistan,2022-05-16,0.893856
Thailand,2022-05-16,1.4356791
The Bahamas,2022-05-16,-0.09176871
Togo,2022-05-16,-0.37673968
Trinidad and Tobago,2022-05-16,0.06819372
Tunisia,2022-05-16,-0.95851517
Turkey,2022-05-16,-0.6823607
Turkmenistan,2022-05-16,-0.10016163
Uganda,2022-05-16,-0.6828186
Ukraine,2022-05-16,-0.83408505
United Arab Emirates,2022-05-16,-1.4716568
United Kingdom,2022-05-16,-0.86300457
United Republic of Tanzania,2022-05-16,-0.72917634
United States Virgin Islands,2022-05-16,-0.9012969
United States of America,2022-05-16,-0.22873282
Uruguay,2022-05-16,0.1509515
Uzbekistan,2022-05-16,0.044182688
Vanuatu,2022-05-16,-0.0033603115
Venezuela,2022-05-16,0.018278405
Vietnam,2022-05-16,0.94508004
Western Sahara,2022-05-16,-0.82015985
Yemen,2022-05-16,-0.19069053
Zambia,2022-05-16,0.24360922
Zimbabwe,2022-05-16,0.29028958
eSwatini,2022-05-16,1.4837692
Afghanistan,2022-06-16,-1.4073628
Aland,2022-06-16,-0.5866616
Albania,2022-06-16,-1.3851284
Algeria,2022-06-16,-1.1116109
Angola,2022-06-16,0.18971997
Antarctica,2022-06-16,
Argentina,2022-06-16,-0.79404914
Armenia,2022-06-16,-0.65023327
Australia,2022-06-16,0.14195871
Austria,2022-06-16,-0.98844314
Azerbaijan,2022-06-16,-0.28806576
Bangladesh,2022-06-16,-0.5617813
Belarus,2022-06-16,-0.37838292
Belgium,2022-06-16,-1.2822473
Belize,2022-06-16,1.3812284
Benin,2022-06-16,0.113705315
Bhutan,2022-06-16,0.7932926
Bolivia,2022-06-16,-1.5081615
Bosnia and Herzegovina,2022-06-16,-1.6762227
Botswana,2022-06-16,0.42734838
Brazil,2022-06-16,-0.46779945
Brunei,2022-06-16,0.950765
Bulgaria,2022-06-16,-0.9246959
Burkina Faso,2022-06-16,-0.23379192
Burundi,2022-06-16,-1.0139848
Cabo Verde,2022-06-16,-0.52903587
Cambodia,2022-06-16,-0.16379099
Cameroon,2022-06-16,0.13721727
Canada,2022-06-16,-0.24115022
Cayman Islands,2022-06-16,
Central African Republic,2022-06-16,0.2276614
Chad,2022-06-16,-0.27132657
Chile,2022-06-16,-0.56167096
China,2022-06-16,-0.30250505
Colombia,2022-06-16,0.9855915
Comoros,2022-06-16,0.8349938
Costa Rica,2022-06-16,1.2108954
Croatia,2022-06-16,-1.6928381
Cuba,2022-06-16,0.50703114
Cyprus,2022-06-16,-0.8223863
Czechia,2022-06-16,-1.4513699
Democratic Republic of the Congo,2022-06-16,0.18781778
Denmark,2022-06-16,-1.1128633
Djibouti,2022-06-16,-1.4414955
Dominican Republic,2022-06-16,-0.33038712
East Timor,2022-06-16,-1.0671257
Ecuador,2022-06-16,0.68201256
Egypt,2022-06-16,-1.159102
El Salvador,2022-06-16,0.18411756
Equatorial Guinea,2022-06-16,0.42810678
Eritrea,2022-06-16,-0.74578124
Estonia,2022-06-16,-0.6014031
Ethiopia,2022-06-16,0.1588421
Falkland Islands,2022-06-16,-0.10384427
Faroe Islands,2022-06-16,-0.29288122
Fiji,2022-06-16,-0.045495186
Finland,2022-06-16,-0.40759212
France,2022-06-16,-1.2321367
French Polynesia,2022-06-16,-0.22146212
French Southern and Antarctic Lands,2022-06-16,-0.0715857
Gabon,2022-06-16,1.0652919
Gambia,2022-06-16,0.8583303
Georgia,2022-06-16,0.058388248
Germany,2022-06-16,-1.4509403
Ghana,2022-06-16,0.06509537
Greece,2022-06-16,-1.3882998
Greenland,2022-06-16,0.17683738
Guatemala,2022-06-16,1.2955058
Guinea,2022-06-16,0.5967788
Guinea-Bissau,2022-06-16,0.94676024
Guyana,2022-06-16,0.65299386
Haiti,2022-06-16,-0.3196923
Honduras,2022-06-16,0.61211216
Hungary,2022-06-16,-1.8410151
Iceland,2022-06-16,0.80197126
India,2022-06-16,0.13072254
Indonesia,2022-06-16,-0.0035512964
Iran,2022-06-16,-1.129432
Iraq,2022-06-16,-1.5301758
Ireland,2022-06-16,-0.022404116
Israel,2022-06-16,-0.7856937
Italy,2022-06-16,-1.9489021
Ivory Coast,2022-06-16,0.020843355
Jamaica,2022-06-16,0.7762865
Japan,2022-06-16,-0.5924022
Jordan,2022-06-16,-0.7552368
Kazakhstan,2022-06-16,-0.9071431
Kenya,2022-06-16,1.1406454
Kiribati,2022-06-16,
Kosovo,2022-06-16,-1.3216046
Kuwait,2022-06-16,-1.6527332
Kyrgyzstan,2022-06-16,-0.1703472
Laos,2022-06-16,0.2974758
Latvia,2022-06-16,-0.07623994
Lebanon,2022-06-16,-1.5021076
Lesotho,2022-06-16,1.9043249
Liberia,2022-06-16,-0.21360706
Libya,2022-06-16,-1.262345
Lithuania,2022-06-16,0.29013005
Luxembourg,2022-06-16,-1.2445858
Madagascar,2022-06-16,-0.32847703
Malawi,2022-06-16,1.0149152
Malaysia,2022-06-16,1.3151486
Mali,2022-06-16,-0.23251763
Mauritania,2022-06-16,-0.69155586
Mauritius,2022-06-16,1.5098044
Mexico,2022-06-16,-0.7153062
Moldova,2022-06-16,-1.5703727
Mongolia,2022-06-16,-1.7782491
Montenegro,2022-06-16,-1.4102364
Morocco,2022-06-16,-1.0776281
Mozambique,2022-06-16,1.225829
Myanmar,2022-06-16,0.79925925
Namibia,2022-06-16,-0.5312745
Nepal,2022-06-16,-0.10555333
Netherlands,2022-06-16,-0.84523827
New Caledonia,2022-06-16,-0.208441
New Zealand,2022-06-16,0.40606958
Nicaragua,2022-06-16,1.5473974
Niger,2022-06-16,-0.7535652
Nigeria,2022-06-16,-0.29049757
North Korea,2022-06-16,0.86793786
North Macedonia,2022-06-16,-0.97477573
Northern Cyprus,2022-06-16,-1.134038
Norway,2022-06-16,-0.106141955
Oman,2022-06-16,-0.3987838
Pakistan,2022-06-16,-0.74380726
Palestine,2022-06-16,-0.78355485
Panama,2022-06-16,1.1478527
Papua New Guinea,2022-06-16,-0.19326904
Paraguay,2022-06-16,-0.27244768
Peru,2022-06-16,-0.5938469
Philippines,2022-06-16,1.031222
Poland,2022-06-16,-1.5387777
Portugal,2022-06-16,-1.4383014
Puerto Rico,2022-06-16,-1.0415045
Qatar,2022-06-16,-1.5815357
Republic of Serbia,2022-06-16,-1.596914
Republic of the Congo,2022-06-16,1.505345
Romania,2022-06-16,-1.6900166
Russia,2022-06-16,-0.26161695
Rwanda,2022-06-16,-0.8559847
Saint Vincent and the Grenadines,2022-06-16,0.019119482
Samoa,2022-06-16,-0.96366584
Saudi Arabia,2022-06-16,-1.5450482
Senegal,2022-06-16,0.7848416
Siachen Glacier,2022-06-16,0.8828204
Sierra Leone,2022-06-16,-0.09116339
Slovakia,2022-06-16,-1.9005023
Slovenia,2022-06-16,-1.6745838
Solomon Islands,2022-06-16,0.034936644
Somalia,2022-06-16,0.36043695
Somaliland,2022-06-16,-1.1031269
South Africa,2022-06-16,0.8470983
South Georgia and the Islands,2022-06-16,-0.94627595
South Korea,2022-06-16,-1.1934279
South Sudan,2022-06-16,-0.30381593
Spain,2022-06-16,-1.5817502
Sri Lanka,2022-06-16,1.3923665
Sudan,2022-06-16,-0.6635843
Suriname,2022-06-16,0.24924913
Sweden,2022-06-16,-0.48166016
Switzerland,2022-06-16,-1.2105515
Syria,2022-06-16,-1.1062015
Taiwan,2022-06-16,0.3979901
Tajikistan,2022-06-16,-0.010979467
Thailand,2022-06-16,0.74247885
The Bahamas,2022-06-16,0.5064158
Togo,2022-06-16,0.19532898
Trinidad and Tobago,2022-06-16,1.0471861
Tunisia,2022-06-16,-1.756524
Turkey,2022-06-16,-0.5513494
Turkmenistan,2022-06-16,-0.8337477
Uganda,2022-06-16,-0.36103174
Ukraine,2022-06-16,-0.97066724
United Arab Emirates,2022-06-16,-1.1996325
United Kingdom,2022-06-16,-0.6733298
United Republic of Tanzania,2022-06-16,-0.54017895
United States Virgin Islands,2022-06-16,-1.2364408
United States of America,2022-06-16,-0.57125384
Uruguay,2022-06-16,-0.5418944
Uzbekistan,2022-06-16,-0.78623646
Vanuatu,2022-06-16,0.036318902
Venezuela,2022-06-16,0.27088875
Vietnam,2022-06-16,0.6988303
Western Sahara,2022-06-16,-1.1750336
Yemen,2022-06-16,-0.24765044
Zambia,2022-06-16,0.5467478
Zimbabwe,2022-06-16,0.9599146
eSwatini,2022-06-16,2.223289
Afghanistan,2022-07-16,-0.32871103
Aland,2022-07-16,-0.3394015
Albania,2022-07-16,-1.4980475
Algeria,2022-07-16,-1.4065824
Angola,2022-07-16,-0.109165125
Antarctica,2022-07-16,
Argentina,2022-07-16,-1.02579
Armenia,2022-07-16,-0.6115132
Australia,2022-07-16,0.07708339
Austria,2022-07-16,-1.6506858
Azerbaijan,2022-07-16,0.14462571
Bangladesh,2022-07-16,-1.5953009
Belarus,2022-07-16,-0.6621103
Belgium,2022-07-16,-1.9977127
Belize,2022-07-16,0.7448953
Benin,2022-07-16,-0.15872046
Bhutan,2022-07-16,-0.7503582
Bolivia,2022-07-16,-1.218589
Bosnia and Herzegovina,2022-07-16,-2.1613314
Botswana,2022-07-16,-0.26264957
Brazil,2022-07-16,-0.59711665
Brunei,2022-07-16,0.45831746
Bulgaria,2022-07-16,-1.1521134
Burkina Faso,2022-07-16,0.11363578
Burundi,2022-07-16,-1.2058842
Cabo Verde,2022-07-16,-0.12311596
Cambodia,2022-07-16,0.11884334
Cameroon,2022-07-16,0.5001783
Canada,2022-07-16,-0.33627728
Cayman Islands,2022-07-16,
Central African Republic,2022-07-16,0.7999892
Chad,2022-07-16,-0.14942545
Chile,2022-07-16,-0.4526411
China,2022-07-16,-0.30483097
Colombia,2022-07-16,0.8822617
Comoros,2022-07-16,1.3158844
Costa Rica,2022-07-16,0.5914594
Croatia,2022-07-16,-2.139984
Cuba,2022-07-16,-0.053025447
Cyprus,2022-07-16,-0.14723559
Czechia,2022-07-16,-1.8533167
Democratic Republic of the Congo,2022-07-16,0.14215307
Denmark,2022-07-16,-1.3708105
Djibouti,2022-07-16,-1.8254244
Dominican Republic,2022-07-16,-0.34043792
East Timor,2022-07-16,-0.3441477
Ecuador,2022-07-16,0.69000053
Egypt,2022-07-16,-0.8078412
El Salvador,2022-07-16,0.0238798
Equatorial Guinea,2022-07-16,0.31120858
Eritrea,2022-07-16,-0.275356
Estonia,2022-07-16,-0.46800777
Ethiopia,2022-07-16,-0.4166426
Falkland Islands,2022-07-16,-0.34459987
Faroe Islands,2022-07-16,-0.05282913
Fiji,2022-07-16,-0.5215566
Finland,2022-07-16,0.24386053
France,2022-07-16,-1.7607876
French Polynesia,2022-07-16,-0.08078926
French Southern and Antarctic Lands,2022-07-16,0.14154787
Gabon,2022-07-16,1.2540967
Gambia,2022-07-16,1.2788067
Georgia,2022-07-16,-0.059740078
Germany,2022-07-16,-1.9269768
Ghana,2022-07-16,-0.0685821
Greece,2022-07-16,-0.8591884
Greenland,2022-07-16,0.25596768
Guatemala,2022-07-16,0.47751316
Guinea,2022-07-16,0.43175378
Guinea-Bissau,2022-07-16,0.9334478
Guyana,2022-07-16,1.150805
Haiti,2022-07-16,-0.92005885
Honduras,2022-07-16,0.22850887
Hungary,2022-07-16,-2.3706374
Iceland,2022-07-16,1.3396834
India,2022-07-16,0.83065826
Indonesia,2022-07-16,0.38224193
Iran,2022-07-16,-0.8663156
Iraq,2022-07-16,-1.1259515
Ireland,2022-07-16,-0.82543385
Israel,2022-07-16,0.09541796
Italy,2022-07-16,-2.1757264
Ivory Coast,2022-07-16,0.24510048
Jamaica,2022-07-16,-0.3700539
Japan,2022-07-16,0.028026957
Jordan,2022-07-16,-0.0109067205
Kazakhstan,2022-07-16,-0.54812974
Kenya,2022-07-16,0.55850154
Kiribati,2022-07-16,
Kosovo,2022-07-16,-1.8123837
Kuwait,2022-07-16,-1.5248317
Kyrgyzstan,2022-07-16,-0.05104475
Laos,2022-07-16,-0.16853942
Latvia,2022-07-16,0.09111251
Lebanon,2022-07-16,-0.24315614
Lesotho,2022-07-16,0.57514703
Liberia,2022-07-16,-0.02190765
Libya,2022-07-16,-1.2885814
Lithuania,2022-07-16,0.4805066
Luxembourg,2022-07-16,-2.0409846
Madagascar,2022-07-16,-0.9727826
Malawi,2022-07-16,-0.00049522903
Malaysia,2022-07-16,0.7815734
Mali,2022-07-16,0.02832587
Mauritania,2022-07-16,-0.36576533
Mauritius,2022-07-16,-1.2994545
Mexico,2022-07-16,-1.0094742
Moldova,2022-07-16,-1.9923278
Mongolia,2022-07-16,-1.4745411
Montenegro,2022-07-16,-2.0019329
Morocco,2022-07-16,-1.4135461
Mozambique,2022-07-16,0.4225828
Myanmar,2022-07-16,-0.20793657
Namibia,2022-07-16,-0.7554932
Nepal,2022-07-16,-0.2329765
Netherlands,2022-07-16,-1.6871744
New Caledonia,2022-07-16,0.7184941
New Zealand,2022-07-16,1.4054723
Nicaragua,2022-07-16,0.9720442
Niger,2022-07-16,-0.4109479
Nigeria,2022-07-16,-0.04119424
North Korea,2022-07-16,1.059302
North Macedonia,2022-07-16,-1.0493096
Northern Cyprus,2022-07-16,-0.24055731
Norway,2022-07-16,0.39810318
Oman,2022-07-16,-0.29328766
Pakistan,2022-07-16,1.7966594
Palestine,2022-07-16,0.07789857
Panama,2022-07-16,0.6258471
Papua New Guinea,2022-07-16,-0.05148806
Paraguay,2022-07-16,-0.9714072
Peru,2022-07-16,-0.50305986
Philippines,2022-07-16,0.35886535
Poland,2022-07-16,-1.5597976
Portugal,2022-07-16,-2.084443
Puerto Rico,2022-07-16,-0.49597147
Qatar,2022-07-16,-1.5898699
Republic of Serbia,2022-07-16,-2.1497705
Republic of the Congo,2022-07-16,1.4594433
Romania,2022-07-16,-2.2925277
Russia,2022-07-16,-0.22024195
Rwanda,2022-07-16,-0.6503949
Saint Vincent and the Grenadines,2022-07-16,0.28225842
Samoa,2022-07-16,0.10522864
Saudi Arabia,2022-07-16,-1.0339503
Senegal,2022-07-16,0.8827394
Siachen Glacier,2022-07-16,1.5143553
Sierra Leone,2022-07-16,0.0034704998
Slovakia,2022-07-16,-2.2300773
Slovenia,2022-07-16,-2.098351
Solomon Islands,2022-07-16,0.055094816
Somalia,2022-07-16,-0.4261156
Somaliland,2022-07-16,-1.4522167
South Africa,2022-07-16,0.1972344
South Georgia and the Islands,2022-07-16,-1.3218113
South Korea,2022-07-16,-0.9097643
South Sudan,2022-07-16,-0.10913409
Spain,2022-07-16,-2.296902
Sri Lanka,2022-07-16,0.99927384
Sudan,2022-07-16,-0.12579116
Suriname,2022-07-16,1.1440353
Sweden,2022-07-16,0.0057250652
Switzerland,2022-07-16,-2.095388
Syria,2022-07-16,0.07123883
Taiwan,2022-07-16,0.107344404
Tajikistan,2022-07-16,0.5386774
Thailand,2022-07-16,1.0465363
The Bahamas,2022-07-16,0.37070355
Togo,2022-07-16,-0.2168489
Trinidad and Tobago,2022-07-16,0.81548727
Tunisia,2022-07-16,-1.9351078
Turkey,2022-07-16,0.30697128
Turkmenistan,2022-07-16,-0.31727648
