iso3,year,gdp_pc,pop,urban,unemp,political_stability
WSM,2020,8.378377541535595,12.264077367816748,17.889,7.838,1.1478220224380493
WSM,2021,8.318659344551882,12.272698050110943,17.742,7.435,1.1079707145690918
WSM,2022,8.280874522921325,12.27960652435242,17.616,6.612,1.0965520143508911
XKX,2019,8.38575930967111,14.397106432742,,,
XKX,2020,8.392988945084246,14.397810531800939,,,
XKX,2021,8.368899810354012,14.395533272363068,,,
XKX,2022,8.569867166276374,14.385413819348141,,,
YEM,2019,6.451871024493487,17.37403664987542,37.273,17.584,-2.771014451980591
YEM,2020,6.435150137768167,17.402768691353995,37.908,17.202,-2.647733449935913
YEM,2021,6.327159116791599,17.430211306653717,38.546,17.953,-2.5804603099823
YEM,2022,6.257999930523852,17.458944742506333,39.188,18.287,-2.462735414505005
ZAF,2019,8.84132936961601,17.90296283956098,66.856,26.906,-0.2832210958003998
ZAF,2020,8.784730393193524,17.91918448270105,67.354,28.468,-0.2528672218322754
ZAF,2021,8.627052262917104,17.93459005708431,67.847,29.217,-0.7509814500808716
ZAF,2022,8.831039878219144,17.94872977988032,68.335,34.007,-0.6813863515853882
ZAR,2019,,,,,-1.6264235973358154
ZAR,2020,,,,,-1.786685585975647
ZAR,2021,,,,,-1.660624623298645
ZAR,2022,,,,,-1.9844896793365479
ZMB,2019,7.288859371528777,16.73402906444963,44.072,5.033,-0.11698965728282928
ZMB,2020,7.13806207166863,16.76307071381876,44.629,5.542,-0.13097919523715973
ZMB,2021,6.8581913480211325,16.791224137881436,45.192,6.033,0.05241379514336586
ZMB,2022,7.027457164670878,16.818860642179853,45.761,5.199,0.1613318771123886
ZWE,2019,7.728350858569162,16.541490260608427,32.21,6.793,-0.9433025121688843
ZWE,2020,7.428875611429956,16.55808378869584,32.242,7.373,-1.0527434349060059
ZWE,2021,7.456139029000408,16.575343900126228,32.303,8.621,-0.9544427394866943
ZWE,2022,7.452627061160931,16.59240599298888,32.395,9.54,-0.8949741125106812
